	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2978.702870810904	4100.5149964363345	3593.0668435445646	5333.194365868201	5999.03064769703	9906.510512034098	12718.130902546209	15299.96535357307	16159.119144562752	17643.896738688152	17496.37722969055	19324.366251627605
runtime	0.00328	0.00248	0.00328	0.00208	0.00182	0.00096	0.00082	0.00068	0.00062	0.0006	0.00064	0.0006
timestamp	(1368.02, 1371.3)	(2280.76, 2283.24)	(3193.4, 3196.68)	(4104.48, 4106.56)	(5010.38, 5012.2)	(5913.4, 5914.36)	(6812.6, 6813.42)	(7711.34, 7712.02)	(8609.22, 8609.84)	(9506.32, 9506.92)	(10403.7, 10404.34)	(11300.66, 11301.26)
energy	9.770145416259766	10.16927719116211	14.142311096191404	13.311653137207028	13.101882934570312	11.412300109863281	12.514640808105467	12.484771728515625	12.022384643554688	12.703605651855469	14.333032226562501	14.84111328125
