	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2488.3732651219225	3627.7226039341517	2978.4121164461462	4382.472771864671	4936.333541031722	7981.499036153157	10765.94761439732	13383.437847268993	15982.420548148777	16276.316209272905	16684.969266255695	17235.235734419388
runtime	0.0033	0.0021	0.00328	0.00208	0.00182	0.00096	0.0007	0.00058	0.00046	0.00044	0.00048	0.00044
timestamp	(1162.1, 1165.4)	(2077.34, 2079.44)	(2987.38, 2990.66)	(3901.66, 3903.74)	(4807.92, 4809.74)	(5712.28, 5713.24)	(6612.34, 6613.04)	(7511.72, 7512.3)	(8409.9, 8410.36)	(9306.74, 9307.18)	(10203.62, 10204.1)	(11100.52, 11100.96)
energy	8.211631774902344	7.618217468261718	11.72303009033203	10.938652038574217	10.78095245361328	9.194686889648438	9.043395996093748	9.314872741699219	8.822296142578125	8.593894958496096	10.251245117187501	9.706884765625
