	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2643.562224974115	3863.279636089618	3113.4325587107037	4597.278741689829	5219.931130880838	8486.96183185188	11485.885171329273	14312.67836998249	16482.643459154213	17945.679751309483	18046.41882578532	19291.400909423828
runtime	0.00332	0.00208	0.00334	0.00208	0.00182	0.00098	0.00068	0.00058	0.00046	0.00044	0.00048	0.00044
timestamp	(1059.14, 1062.46)	(1975.6, 1977.68)	(2884.96, 2888.3)	(3800.26, 3802.34)	(4706.62, 4708.44)	(5611.6, 5612.58)	(6512.42, 6513.1)	(7411.94, 7412.52)	(8310.02, 8310.48)	(9206.82, 9207.26)	(10103.5, 10103.98)	(11001.08, 11001.52)
energy	8.776626586914062	8.035621643066404	12.478637695312502	11.47480773925781	11.40032958984375	9.98066711425781	9.372482299804688	9.961624145507812	9.098419189453125	9.475318908691408	11.087719726562502	10.864916992187501
