unit	8_no_PLL	16	24	48	72
minI	3814.342410065407	7158.7769881538725	10596.720377604166	19264.22119140625	22699.356079101562
maxI	3886.721350929954	7666.154341264205	11426.798502604166	22312.164306640625	32913.2080078125
avrgI	3861.570822008064	7399.414311284606	11008.270172845752	20756.186076572965	29005.711237589516
minD	0.043	0.022	0.014	0.007	0.005
maxD	0.044	0.023	0.015	0.008	0.006
avrgD	0.04363999999999999	0.022129999999999993	0.01492	0.0077500000000000025	0.005569999999999999
minE	492.0501708984375	474.151611328125	468.658447265625	455.2459716796875	401.7333984375
maxE	513.0472183227539	511.91711425781256	514.2059326171875	535.491943359375	507.47680664062506
avrgE	505.56203842163086	491.21312141418457	492.6844310760498	481.76536560058594	482.29631423950195
