unit	8_no_PLL	16	24	48	72
minI	4111.395941840277	7933.243461277174	11371.612548828125	20848.592122395832	26491.800944010418
maxI	4177.591075067935	8257.658585258152	12315.877278645834	24032.5927734375	35623.1689453125
avrgI	4140.28433094854	8118.412522930402	12012.498497962952	22375.74895222982	31846.761067708336
minD	0.045	0.022	0.015	0.008	0.005
maxD	0.046	0.023	0.016	0.009	0.006
avrgD	0.04533	0.022900000000000004	0.015440000000000002	0.008040000000000002	0.005659999999999999
minE	555.0384521484375	538.7420654296875	531.6009521484375	506.195068359375	476.85241699218756
maxE	576.5075683593751	569.7784423828125	571.7010498046875	593.2159423828124	556.1828613281251
avrgE	563.0481719970703	557.7095890045166	556.1181163787842	539.58984375	537.3976135253906
