unit	8_no_PLL	16	24	48	72
minI	5112.874096837537	9501.448921535326	13977.24894734172	24177.05370032269	31547.04445286801
maxI	5191.68534467924	9798.265540081522	14373.184798599837	25572.374131944445	33765.22579708615
avrgI	5146.345257883758	9585.843597394953	14163.686689740565	24792.392164036846	32689.31899606588
minD	0.226	0.115	0.076	0.045	0.037
maxD	0.234	0.116	0.077	0.046	0.038
avrgD	0.22976000000000008	0.1154	0.07688999999999999	0.045169999999999995	0.03725999999999999
minE	3486.9232177734375	3277.999877929688	3224.166870117187	3267.974853515625	3538.6047363281245
maxE	3603.103637695313	3382.5073242187505	3320.205688476562	3452.2705078125005	3750.789642333984
avrgE	3547.2235107421875	3318.5889530181885	3267.1141147613525	3359.477834701538	3653.7812519073486
