unit	8_no_PLL	16	24	48	72
minI	4738.815692292542	8735.015013507593	12700.670220878686	24319.361126612104	34131.63854720745
maxI	4799.466173188025	8899.560135402036	13223.954321632922	24506.906983713623	34666.88656637855
avrgI	4769.310507581493	8776.392502310879	12988.344225103976	24403.118353258935	34369.73240938351
minD	1.07	0.533	0.355	0.188	0.14
maxD	1.072	0.535	0.356	0.19	0.141
avrgD	1.0707	0.5340799999999999	0.35546000000000005	0.18882000000000002	0.1408
minE	15224.029541015625	13997.300148010254	13533.096313476562	13785.14099121094	14437.683105468748
maxE	15420.684814453125	14257.095336914062	14118.896484375	13895.416259765623	14664.093017578123
avrgE	15319.503993988037	14061.88419342041	13850.549125671387	13823.352355957031	14517.695617675781
