U_gain	E_gain	24c	24f	48c	48f	72c	72f
-0.0021614837429171163	0.14057186673114216	0	0.046875	0	0.65625	0.15625	0.140625
-0.002195784239023817	0.14836729204111648	0	0.0546875	0	0.6796875	0.1171875	0.1484375
-0.001827899045142394	0.1372366063413779	0	0.046875	0	0.578125	0.140625	0.234375
-0.0018790992855262352	0.14586692527965073	0	0.0625	0	0.6640625	0.125	0.1484375
-0.0020076068777295534	0.15042624050967413	0	0.0625	0	0.625	0.1484375	0.1640625
-0.001878705000095235	0.13104778371374773	0	0.0859375	0	0.5546875	0.1328125	0.2265625
-0.0016816363883199138	0.16785232988484117	0	0.1171875	0	0.6484375	0.125	0.109375
-0.0024756603033810167	0.1314195048011974	0	0.09375	0	0.4921875	0.140625	0.2734375
-0.0016942510196394226	0.15862047317516023	0	0.0390625	0	0.734375	0.1328125	0.09375
-0.001818817835196481	0.13846311817494011	0	0.0625	0	0.5546875	0.1484375	0.234375
-0.0018831606993347425	0.13941974727746997	0	0.0859375	0	0.59375	0.140625	0.1796875
-0.001601051802915674	0.1139097838806872	0	0.03125	0	0.578125	0.1640625	0.2265625
-0.00207670440400832	0.17226379590827656	0	0.203125	0	0.5625	0.1796875	0.0546875
-0.001879769279354334	0.1432035120451845	0	0.09375	0	0.6015625	0.140625	0.1640625
-0.0016736113885884548	0.1767771752043777	0	0.15625	0.0078125	0.6171875	0.1640625	0.0546875
-0.001471721786517413	0.13727687568630423	0	0.0703125	0	0.5703125	0.1171875	0.2421875
-0.0018861100151849957	0.1659065297511174	0	0.1015625	0	0.6015625	0.1796875	0.1171875
-0.0017633340609666435	0.1385306256331349	0	0.078125	0.0078125	0.625	0.1953125	0.09375
-0.0017031949722778879	0.1621225058152252	0	0.1328125	0	0.546875	0.140625	0.1796875
-0.0017071770210145552	0.136092865933353	0	0.1015625	0	0.5625	0.125	0.2109375
-0.001987070700001529	0.1359113305239663	0	0.0703125	0	0.5703125	0.171875	0.1875
-0.0017522402911112312	0.13157706341517744	0	0.078125	0	0.5625	0.140625	0.21875
-0.0022046830583164457	0.15716841536744872	0	0.0703125	0	0.6875	0.15625	0.0859375
-0.0019874387066569302	0.12823962202737627	0	0.0859375	0	0.484375	0.140625	0.2890625
-0.0020614216978066613	0.14419930172772266	0	0.046875	0	0.53125	0.140625	0.28125
-0.0018038270679488662	0.17317194470626196	0	0.1171875	0	0.640625	0.171875	0.0703125
-0.0019362872087396845	0.14447392226451022	0	0.0703125	0	0.6640625	0.1484375	0.1171875
-0.0018076101388684329	0.13774698466017196	0	0.0546875	0	0.609375	0.1484375	0.1875
-0.0020208439343611826	0.1613827002537485	0	0.125	0	0.59375	0.171875	0.109375
-0.0020244739892925686	0.13243528788980977	0	0.0703125	0	0.578125	0.15625	0.1953125
-0.0018549873563708228	0.14200815960860783	0	0.09375	0	0.4921875	0.15625	0.2578125
-0.002191974122979833	0.15742830814125278	0	0.09375	0	0.6484375	0.15625	0.1015625
-0.0021304809737860866	0.13811544255301797	0	0.078125	0	0.5546875	0.140625	0.2265625
-0.0020077390864109905	0.14960370853117555	0	0.1171875	0	0.546875	0.140625	0.1953125
-0.0018969717365766034	0.15262196782057755	0	0.1015625	0	0.625	0.1484375	0.125
-0.0021801834247677458	0.13196044181204414	0	0.078125	0	0.5703125	0.1640625	0.1875
-0.001845185182269615	0.11738224852902505	0	0.078125	0	0.4609375	0.1015625	0.359375
-0.0021253580258332253	0.1557672596213354	0	0.109375	0	0.609375	0.1484375	0.1328125
-0.0019461892276589532	0.1440137165153016	0	0.0859375	0	0.578125	0.1484375	0.1875
-0.002079337894913199	0.13471828706790098	0	0.078125	0	0.484375	0.1484375	0.2890625
-0.001742101203108572	0.12060710958959679	0	0.0546875	0	0.4921875	0.1328125	0.3203125
-0.002352852824602852	0.14781153696023633	0	0.0703125	0	0.5625	0.1484375	0.21875
-0.0019844384650708293	0.1288272586417265	0	0.078125	0	0.515625	0.15625	0.25
-0.0018321924207570395	0.11679643799929841	0	0.0546875	0	0.5234375	0.1328125	0.2890625
-0.0018877223265060812	0.17299262131661436	0	0.1484375	0	0.59375	0.171875	0.0859375
-0.002380536202632121	0.1393963951513021	0	0.0703125	0	0.5625	0.15625	0.2109375
-0.0020672450732432276	0.17738103009464806	0	0.125	0	0.6953125	0.109375	0.0703125
-0.0018647024926996961	0.1550507251294078	0	0.0703125	0	0.65625	0.15625	0.1171875
-0.0017623334420583292	0.14952164860645023	0	0.0703125	0	0.6328125	0.1640625	0.1328125
-0.0024078148827294597	0.13927846286175224	0	0.0625	0	0.6875	0.1484375	0.1015625
-0.0014989792513678826	0.1635326341758532	0	0.09375	0	0.6875	0.1328125	0.0859375
-0.0023429759768879587	0.1638705205254123	0	0.09375	0	0.625	0.1484375	0.1328125
-0.0021358117291526237	0.1251456257299759	0	0.0546875	0	0.578125	0.1328125	0.234375
-0.002136917935948455	0.1579233455269298	0	0.078125	0	0.6640625	0.15625	0.1015625
-0.0013848104068047177	0.18436116018378992	0	0.1484375	0	0.6484375	0.15625	0.046875
-0.0018875375725377385	0.1475274039417467	0	0.0859375	0	0.609375	0.15625	0.1484375
-0.0018672913552970159	0.09846796766783762	0	0.046875	0	0.5078125	0.1015625	0.34375
-0.0016748553740875798	0.1569966869493368	0	0.0625	0	0.640625	0.1796875	0.1171875
-0.001641033093253142	0.15427135370699321	0	0.0625	0	0.65625	0.140625	0.140625
-0.0020054785238917917	0.13703521324399254	0	0.0390625	0	0.578125	0.109375	0.2734375
-0.0018362171731548741	0.15739347115894653	0	0.078125	0	0.6640625	0.15625	0.1015625
-0.001778853705622395	0.15863885306962094	0	0.078125	0.0078125	0.65625	0.15625	0.1015625
-0.0020508174020503686	0.14852296754884828	0	0.0546875	0	0.625	0.125	0.1953125
-0.0019484708291196409	0.12457076800136449	0	0.0703125	0	0.5	0.15625	0.2734375
-0.0018101591784778278	0.16191899458379172	0	0.078125	0	0.625	0.15625	0.140625
-0.0020561619916176018	0.16860199391095487	0	0.1328125	0	0.6328125	0.140625	0.09375
-0.0016626210601055783	0.15478528076275275	0	0.140625	0	0.6171875	0.1875	0.0546875
-0.001677111714076232	0.13756390968066476	0	0.109375	0	0.5390625	0.15625	0.1953125
-0.0014923486675298596	0.15874122603067048	0	0.078125	0	0.6015625	0.1328125	0.1875
-0.0020686727620314233	0.15464976972446215	0	0.0546875	0	0.7109375	0.140625	0.09375
-0.002155087555353585	0.16255886173428832	0	0.125	0	0.625	0.140625	0.109375
-0.0019030619281977966	0.143474058581722	0	0.0703125	0	0.6171875	0.171875	0.140625
-0.0022764661211446876	0.14890335199160784	0	0.046875	0	0.5	0.1640625	0.2890625
-0.0020767329832302745	0.1449102525312275	0	0.09375	0	0.5078125	0.1171875	0.28125
-0.0017540275590195466	0.142555909797882	0	0.03125	0	0.6171875	0.1796875	0.171875
-0.0021821430873873436	0.1456798406501484	0	0.09375	0	0.5859375	0.1171875	0.203125
-0.0018720153683477892	0.1697373642777021	0	0.1171875	0	0.6796875	0.1484375	0.0546875
-0.002052352403366109	0.1458555765318538	0	0.0625	0	0.5390625	0.1875	0.2109375
-0.001679129395079537	0.139611338773437	0	0.0546875	0	0.609375	0.1328125	0.203125
-0.0017853300964435893	0.14094500065979035	0	0.0859375	0	0.5234375	0.15625	0.234375
-0.0019439196091233623	0.12993104430962615	0	0.0859375	0	0.515625	0.125	0.2734375
-0.0021569439077659047	0.14234178789653743	0	0.1015625	0	0.5625	0.1484375	0.1875
-0.0020532089452053566	0.12129068265614285	0	0.0390625	0	0.6171875	0.1484375	0.1953125
-0.0019854999804943215	0.13411879643479532	0	0.078125	0	0.59375	0.15625	0.171875
-0.002246378079785926	0.1525679348811462	0	0.0703125	0	0.578125	0.1640625	0.1875
-0.001473046617407825	0.1391661406545466	0	0.03125	0	0.6875	0.1484375	0.1328125
-0.0019722149045413866	0.1468044374139603	0	0.078125	0	0.5546875	0.1640625	0.203125
-0.0023718149718612385	0.16495011826337072	0	0.09375	0	0.640625	0.1640625	0.1015625
-0.001640401674391941	0.1488025469634128	0	0.109375	0	0.640625	0.140625	0.109375
-0.0017396543278275058	0.14434568642721435	0	0.0625	0	0.6015625	0.1640625	0.171875
-0.002233643723146947	0.1340040254186786	0	0.0625	0	0.5234375	0.1484375	0.265625
-0.0020149462558390367	0.1630638777712441	0	0.1015625	0	0.5859375	0.171875	0.140625
-0.0020961455251178973	0.13745913792355222	0	0.0625	0	0.5078125	0.1640625	0.265625
-0.001728963839321604	0.14156531161957617	0	0.0703125	0	0.53125	0.15625	0.2421875
-0.002236125871657481	0.13961252142281194	0	0.0703125	0	0.6171875	0.1640625	0.1484375
-0.0018213731262586464	0.1305180548274208	0	0.09375	0	0.4921875	0.1328125	0.28125
-0.002179076080968658	0.16188802399814492	0	0.0703125	0	0.65625	0.21875	0.0546875
-0.002488625840127308	0.13421650213923333	0	0.0703125	0	0.53125	0.09375	0.3046875
-0.002123263325931517	0.1552563039030159	0	0.078125	0	0.6171875	0.125	0.1796875
-0.001971312974524448	0.15034875296101585	0	0.1015625	0	0.6328125	0.1328125	0.1328125
-0.0021030129983076835	0.1526344770582385	0	0.078125	0	0.6171875	0.1484375	0.15625
-0.0016652522907107743	0.14335939679341775	0	0.0625	0	0.6015625	0.125	0.2109375
-0.002413568460212594	0.13337511397941654	0	0.109375	0	0.4765625	0.140625	0.2734375
-0.002051063492386077	0.1416355281277839	0	0.0625	0	0.625	0.15625	0.15625
-0.0024768121096934103	0.11310866336925739	0	0.0859375	0	0.40625	0.1171875	0.390625
-0.0020599392496267587	0.13100922436793364	0	0.0546875	0	0.5078125	0.140625	0.296875
-0.0017901370793849633	0.158608919174127	0	0.1328125	0	0.65625	0.1171875	0.09375
-0.0020135963881231698	0.14547799445435594	0	0.0703125	0	0.6015625	0.15625	0.171875
-0.0019443849750231427	0.1458615626390739	0	0.046875	0	0.671875	0.1328125	0.1484375
-0.0016625580712745515	0.14772946310255275	0	0.1015625	0	0.5546875	0.171875	0.171875
-0.0015470131229771262	0.186091372532626	0	0.1484375	0.0078125	0.6015625	0.1796875	0.0625
-0.0019014761348566014	0.13196099321286284	0	0.0546875	0	0.625	0.140625	0.1796875
-0.0017659678358503885	0.16635793210154243	0	0.09375	0	0.5625	0.1171875	0.2265625
-0.00215021486041982	0.13267807631081938	0	0.046875	0	0.5625	0.1171875	0.2734375
-0.0020673148675311374	0.1469139732200882	0	0.078125	0	0.6015625	0.140625	0.1796875
-0.0018486403406746815	0.1608264283996475	0	0.0546875	0	0.703125	0.15625	0.0859375
-0.002082837772307479	0.161490986738623	0	0.109375	0	0.609375	0.171875	0.109375
-0.001871552125373299	0.15788334655528993	0	0.0859375	0	0.703125	0.1328125	0.078125
-0.002374622954967559	0.15081796861448615	0	0.0859375	0	0.6015625	0.1640625	0.1484375
-0.002178636933918979	0.1694946599012655	0	0.0703125	0	0.65625	0.1484375	0.125
-0.0018093039010359498	0.15972174100450248	0	0.1171875	0	0.625	0.1640625	0.09375
-0.002446865019333563	0.12976582052469315	0	0.0859375	0	0.5234375	0.1171875	0.2734375
-0.001611272652199215	0.14722180230365714	0	0.109375	0	0.6015625	0.1640625	0.125
-0.0022573096763489463	0.1811720624629024	0	0.1640625	0	0.6640625	0.125	0.046875
-0.0023957116415543804	0.1488975155894061	0	0.078125	0	0.65625	0.140625	0.125
-0.0018675663512043004	0.16187697098509626	0	0.1015625	0	0.59375	0.125	0.1796875
-0.0020052684920506374	0.13697260006879847	0	0.078125	0	0.515625	0.171875	0.234375
-0.0019402644738051949	0.12666618793533116	0	0.0625	0	0.53125	0.15625	0.25
-0.001918296558063944	0.1235343025178716	0	0.0390625	0	0.546875	0.140625	0.2734375
-0.0022304757013132605	0.13889232481338287	0	0.09375	0	0.4921875	0.1640625	0.25
-0.001993655390639674	0.1339474311909539	0	0.0703125	0	0.484375	0.140625	0.3046875
-0.0016344662505769687	0.14098705052589114	0	0.0390625	0	0.5703125	0.1875	0.203125
-0.0016926030729525392	0.12310799168968047	0	0.0625	0	0.5546875	0.1640625	0.21875
-0.0022589889731693944	0.1398808079218092	0	0.0625	0	0.5859375	0.140625	0.2109375
-0.0021701565314345456	0.1560585454247088	0	0.1484375	0.0078125	0.625	0.1328125	0.0859375
-0.001948852928641381	0.13025216754911945	0	0.0546875	0	0.4921875	0.1796875	0.2734375
-0.0016456391001082975	0.14343800492629305	0	0.1015625	0	0.4765625	0.1484375	0.2734375
-0.001896608005586103	0.14991744644018717	0	0.109375	0	0.578125	0.1328125	0.1796875
-0.0015465676808220582	0.16199741586303135	0	0.125	0	0.625	0.1796875	0.0703125
-0.0018641058301605284	0.14754469369362025	0	0.0625	0	0.65625	0.1484375	0.1328125
-0.001889459314622623	0.12964773640169772	0	0.0546875	0	0.625	0.109375	0.2109375
-0.0017120501545184266	0.14512088969454062	0	0.0703125	0.0078125	0.578125	0.1171875	0.2265625
-0.00205158204339801	0.14776523979898518	0	0.0703125	0.0078125	0.6015625	0.1328125	0.1875
-0.0019446513499758334	0.13011502335992525	0	0.0859375	0	0.4453125	0.125	0.34375
-0.001997506347956776	0.16228520970471447	0	0.09375	0	0.6171875	0.1796875	0.109375
-0.0020709953280619742	0.16090466512535162	0	0.0703125	0	0.671875	0.171875	0.0859375
-0.0018416554766862467	0.16673610991559817	0	0.0625	0	0.6796875	0.140625	0.1171875
-0.001954703847576229	0.1771185688148208	0	0.09375	0	0.703125	0.1640625	0.0390625
-0.0019724581131983256	0.15300420480346366	0	0.15625	0	0.5546875	0.1328125	0.15625
-0.0017376772774089985	0.1561614894434671	0	0.078125	0	0.71875	0.140625	0.0625
-0.0017136868889617413	0.13713492328593796	0	0.0703125	0	0.546875	0.125	0.2578125
-0.0017734454014586127	0.17877705641039554	0	0.140625	0	0.6875	0.1328125	0.0390625
-0.0019569493411917905	0.12337539906091073	0	0.046875	0	0.53125	0.15625	0.265625
-0.0014958259080574032	0.13623822493996698	0	0.046875	0	0.5546875	0.140625	0.2578125
-0.001977412014211078	0.1512319911389385	0	0.078125	0	0.6171875	0.125	0.1796875
-0.0018706583056071154	0.14502659394837894	0	0.0546875	0	0.6015625	0.1796875	0.1640625
-0.00169653234036615	0.09799863458344396	0	0.0390625	0	0.453125	0.171875	0.3359375
-0.0017213118305978974	0.16103006094413763	0	0.0859375	0	0.6953125	0.15625	0.0625
-0.002209665451758413	0.16150723882038748	0	0.09375	0	0.65625	0.1328125	0.1171875
-0.002227829315787433	0.16200086918712633	0	0.171875	0	0.625	0.1640625	0.0390625
-0.00203007798341772	0.14576419765786727	0	0.140625	0	0.578125	0.140625	0.140625
-0.0022103244455299307	0.13645178176347864	0	0.0625	0.0078125	0.5703125	0.125	0.234375
-0.002265197771576388	0.14017932178181258	0	0.03125	0	0.6953125	0.1484375	0.125
-0.002246667426082818	0.1443849761043058	0	0.0703125	0	0.5859375	0.140625	0.203125
-0.0020333246542094123	0.1461849855409862	0	0.046875	0	0.53125	0.1640625	0.2578125
-0.0017444767676787828	0.13427294453104083	0	0.078125	0	0.4921875	0.1328125	0.296875
-0.002213942100331291	0.1239609110877787	0	0.0234375	0	0.5390625	0.15625	0.28125
-0.001595842002420046	0.130014022007153	0	0.0859375	0	0.421875	0.140625	0.3515625
-0.0018796032845440787	0.16648013765088845	0	0.078125	0	0.6484375	0.1796875	0.09375
-0.0024097745697838073	0.1337881905102731	0	0.0546875	0	0.53125	0.1171875	0.296875
-0.002238459358332831	0.14873987513924833	0	0.0390625	0	0.6171875	0.2109375	0.1328125
-0.0021570911652878423	0.15871059995791623	0	0.0859375	0	0.625	0.1640625	0.125
-0.0017589958591511668	0.162952904188767	0	0.1328125	0	0.59375	0.171875	0.1015625
-0.0020050361507341907	0.13957259199640865	0	0.078125	0	0.5546875	0.1640625	0.203125
-0.0020943290746322286	0.13571799767601098	0	0.03125	0	0.6484375	0.171875	0.1484375
-0.0018690712619052904	0.1664305825341802	0	0.109375	0.0078125	0.625	0.1640625	0.09375
-0.0015878124059170169	0.18088074062880558	0	0.140625	0	0.59375	0.15625	0.109375
-0.0020196383284645063	0.1361964387786289	0	0.0546875	0	0.65625	0.15625	0.1328125
-0.0022890375220072723	0.14657551713189848	0	0.078125	0	0.5703125	0.171875	0.1796875
-0.001904494881456118	0.16535266547767316	0	0.078125	0	0.6953125	0.125	0.1015625
-0.0020458875100262375	0.11365606886407587	0	0.0625	0	0.4609375	0.109375	0.3671875
-0.002238540174146049	0.13761553816254601	0	0.0703125	0	0.53125	0.1328125	0.265625
-0.0017008549672311848	0.16097859549767493	0	0.0859375	0	0.671875	0.15625	0.0859375
-0.001933846443916103	0.14704485001370463	0	0.0703125	0	0.6875	0.109375	0.1328125
-0.0021360323278050803	0.16590265042518942	0	0.078125	0	0.6640625	0.1640625	0.09375
-0.0019701511954863327	0.15730284982322065	0	0.09375	0	0.671875	0.15625	0.078125
-0.0016789803686340376	0.1537599857934831	0	0.046875	0	0.671875	0.1484375	0.1328125
-0.0021260418895711094	0.16938416261930858	0	0.109375	0.0078125	0.6640625	0.140625	0.078125
-0.0017134718839956285	0.1520027745999198	0	0.0703125	0	0.65625	0.15625	0.1171875
-0.0021827849115739085	0.1353615307771449	0	0.046875	0	0.625	0.15625	0.171875
-0.0017674530923817253	0.14515877271983926	0	0.0859375	0	0.6015625	0.15625	0.15625
-0.002001540980571191	0.1529761420477019	0	0.078125	0	0.671875	0.140625	0.109375
-0.00209267506464616	0.1318381177783663	0	0.0546875	0	0.5390625	0.1640625	0.2421875
-0.0018971617240809552	0.14253960940848787	0	0.0625	0	0.609375	0.1875	0.140625
-0.002121114880187691	0.12629999568303005	0	0.0390625	0	0.5859375	0.125	0.25
-0.002037592431172101	0.13869218618918502	0	0.0546875	0	0.53125	0.15625	0.2578125
-0.002207612714360214	0.12290415575719335	0	0.0234375	0	0.5703125	0.1328125	0.2734375
-0.0018778357532439002	0.14248489427868283	0	0.0546875	0	0.5625	0.1484375	0.234375
-0.0019027824196619525	0.12453458037095637	0	0.0625	0	0.5390625	0.1171875	0.28125
-0.0018044830975459253	0.12991176445824978	0	0.0625	0	0.640625	0.1328125	0.1640625
-0.001685397144186216	0.13252043023048912	0	0.0546875	0	0.59375	0.1875	0.1640625
-0.001972653793533587	0.15767276490445997	0	0.0546875	0	0.6640625	0.1640625	0.1171875
-0.0021740769628097356	0.1431953425613703	0	0.09375	0	0.609375	0.1796875	0.1171875
-0.002070741719459071	0.1338053249589814	0	0.0703125	0.0078125	0.5234375	0.1171875	0.28125
-0.0018187680639039367	0.17299487001177077	0	0.1640625	0	0.5625	0.1484375	0.125
-0.00247411705171463	0.1749835084774029	0	0.1640625	0	0.6328125	0.1328125	0.0703125
-0.0021188846895342436	0.14030947955323855	0	0.046875	0	0.6015625	0.1328125	0.21875
-0.0022969063043520982	0.1428676473077163	0	0.0546875	0.0078125	0.65625	0.125	0.15625
-0.0016337472440601756	0.13693301036853445	0	0.0703125	0	0.5625	0.15625	0.2109375
-0.002265555945148095	0.12759881343609333	0	0.046875	0	0.515625	0.1171875	0.3203125
-0.0018661353699734636	0.14218409572138926	0	0.0859375	0	0.5546875	0.1484375	0.2109375
-0.0016858026400120134	0.1419915929427075	0	0.0703125	0	0.6015625	0.125	0.203125
-0.0020581322549203876	0.1371658918018451	0	0.09375	0	0.5	0.1328125	0.2734375
-0.0020353260937636362	0.14533523683801913	0.0078125	0.0703125	0	0.609375	0.1640625	0.1484375
-0.0018712375462214231	0.17162064055715476	0	0.0859375	0	0.6953125	0.15625	0.0625
-0.0019247936482841227	0.12580659612664857	0	0.046875	0	0.4921875	0.15625	0.3046875
-0.0018737704226487104	0.1522350258791679	0	0.078125	0	0.609375	0.1796875	0.1328125
-0.0021228349112088225	0.15248044017003862	0	0.0859375	0	0.609375	0.15625	0.1484375
-0.0018443024670355785	0.13505901718826585	0	0.0390625	0	0.578125	0.140625	0.2421875
-0.0021757994753680105	0.14402944943745183	0	0.0703125	0	0.6171875	0.109375	0.203125
-0.0017361400997873981	0.14491755788865707	0	0.0859375	0	0.5625	0.1015625	0.25
-0.0018282942731631588	0.1364552095032851	0	0.0390625	0	0.5859375	0.1484375	0.2265625
-0.0019969056134156488	0.1405915397249737	0	0.0703125	0	0.5546875	0.1328125	0.2421875
-0.0018638493456624512	0.1456372934938589	0	0.046875	0	0.6484375	0.171875	0.1328125
-0.001629511967467553	0.16122579443646168	0	0.0703125	0	0.6953125	0.1484375	0.0859375
-0.0019209339697531095	0.16148422205198715	0	0.09375	0	0.6015625	0.140625	0.1640625
-0.0015889221478223637	0.17537057782900395	0	0.125	0	0.5625	0.1484375	0.1640625
-0.001731608924704686	0.13733592052153984	0	0.0546875	0	0.640625	0.125	0.1796875
-0.002031280284786422	0.1312073040298819	0	0.0546875	0	0.53125	0.1328125	0.28125
-0.0021533392626453423	0.13452274203366113	0	0.0546875	0	0.625	0.1328125	0.1875
-0.0019247010081606625	0.17386474526985046	0	0.1015625	0	0.6640625	0.15625	0.078125
-0.002094011484255655	0.14810041957657955	0	0.109375	0	0.5625	0.171875	0.15625
-0.002454502477734308	0.13857415156668332	0	0.09375	0	0.5546875	0.140625	0.2109375
-0.0021297720530673433	0.16105722451464097	0	0.0703125	0	0.6875	0.140625	0.1015625
