U_gain	E_gain	24c	24f	48c	48f	72c	72f
0.00029866082865774433	0.1312195305827181	0	0	0.125	0.3125	0.5625	0
0.24771046253116605	0.2659418687856084	0	0.125	0	0.25	0.625	0
0.10629451586422131	0.2518132085503326	0	0.25	0	0.25	0.5	0
0.11813900068927752	0.21200440569044918	0	0.1875	0.0625	0.1875	0.5625	0
0.05789341567961181	0.2424284122355582	0	0.1875	0.0625	0.25	0.5	0
0.1793077536827312	0.2376140234498122	0	0.0625	0	0.375	0.5625	0
0.09209689277658949	0.20372091259714195	0	0.125	0	0.1875	0.6875	0
0.06448401732058089	0.23393153476666156	0	0.1875	0	0.1875	0.625	0
0.02473201591193974	0.16553709069528275	0	0.0625	0	0.375	0.5625	0
0.012329581110996071	0.17959035678875737	0	0.0625	0	0.125	0.8125	0
0.01756622589704683	0.23264189744622638	0	0.1875	0	0.3125	0.5	0
0.19867319355964366	0.2704435958707408	0	0.125	0.0625	0.25	0.5625	0
0.24777420980250336	0.260825367143188	0	0.0625	0	0.1875	0.75	0
0.025893535834912256	0.22870817779401365	0	0.125	0.0625	0.25	0.5625	0
0.24344026725701493	0.29136626492665973	0	0.0625	0	0.25	0.6875	0
0.15055635266031234	0.23487244252202025	0	0.25	0	0.25	0.5	0
0.005939382104217879	0.17772619760440334	0	0.0625	0.0625	0.1875	0.625	0.0625
0.0032080835847372595	0.14956057662217984	0	0	0.125	0.3125	0.5625	0
0.013224014506484853	0.1383123918175804	0	0	0.125	0.25	0.625	0
0.09339849020910312	0.19385215603321432	0	0	0.0625	0.25	0.6875	0
0.24107208470164548	0.24137708208652198	0	0.0625	0	0.4375	0.5	0
0.21407238126236058	0.24116958918132092	0	0.0625	0	0.375	0.5625	0
0.1104037307450874	0.1977434102391729	0	0.0625	0.0625	0.1875	0.6875	0
0.004986899237794504	0.2463069625149372	0	0.1875	0	0.125	0.6875	0
0.0604515780559206	0.23430965701719667	0	0.1875	0	0.25	0.5625	0
0.02545379209673182	0.14178257734836983	0	0	0.0625	0.25	0.6875	0
0.07532643742452175	0.1939557529899648	0	0.125	0.0625	0.25	0.5625	0
0.12533242919024531	0.2034370241732399	0	0.1875	0	0.125	0.6875	0
0.045395088976065194	0.17842507053656445	0	0.1875	0	0.3125	0.5	0
0.23838776152383623	0.2585453256181883	0	0.125	0.0625	0.125	0.6875	0
0.1612476493778435	0.2751667791309444	0	0.125	0.125	0.25	0.5	0
0.22660457822166008	0.23546824174423503	0	0.0625	0	0.25	0.6875	0
0.10289190783430605	0.18119318363940726	0	0.0625	0.0625	0.25	0.625	0
0.07300013338795851	0.16977010924283364	0	0.125	0.0625	0.125	0.6875	0
0.05890640081408724	0.1948226430122016	0	0.3125	0	0.1875	0.5	0
0.30271437264343615	0.29545738356805096	0	0.125	0	0.1875	0.6875	0
0.01406416143515133	0.20406522926726878	0	0.1875	0	0.25	0.5	0.0625
0.013857693155605122	0.19921881715269601	0	0.1875	0	0.25	0.5625	0
0.00037736924421625807	0.13686562642857547	0	0	0	0.3125	0.5625	0.125
0.004241945097864657	0.22042417900231495	0	0.3125	0	0.125	0.5	0.0625
0.002090111455409509	0.12086762902371079	0	0	0	0.3125	0.5625	0.125
0.25707769879377934	0.29759069616830863	0	0.1875	0	0.125	0.6875	0
0.012838939304991753	0.22982497029783186	0	0.3125	0	0.125	0.5625	0
0.003958422041804777	0.11934162438404476	0	0.0625	0	0.3125	0.625	0
0.1946649356208457	0.22197394426672812	0	0.0625	0	0.25	0.6875	0
0.10490104660428749	0.24334964645380758	0	0.125	0	0.3125	0.5625	0
0.06883998480543489	0.18983132882792492	0	0.0625	0.125	0.25	0.5625	0
0.14876713151868462	0.23057480695600227	0	0	0.125	0.3125	0.5625	0
0.18958782407793345	0.23104660106389777	0	0.1875	0	0.3125	0.5	0
0.023950011031017873	0.15706785953311414	0	0.0625	0.125	0.25	0.5625	0
0.011442102188937375	0.16871089247342957	0	0.0625	0.0625	0.1875	0.6875	0
0.0738227770314688	0.24781565500899486	0	0.25	0	0.0625	0.6875	0
0.10938525797614962	0.22649996499073988	0	0.125	0	0.25	0.625	0
0.007353012974527492	0.1647476460517175	0	0.1875	0	0.25	0.5625	0
0.15425393669721663	0.22143826809444758	0	0.125	0	0.25	0.625	0
0.012955526100924972	0.22947240325974505	0	0.125	0.0625	0.25	0.5625	0
0.15522383580932364	0.2276045427776695	0	0.125	0	0.125	0.75	0
0.10979807492394289	0.25135228578116703	0	0.1875	0.0625	0.1875	0.5625	0
0.006157018988547925	0.16115801758301293	0	0.0625	0	0.3125	0.625	0
0.028705539793700472	0.16047879040488625	0	0.0625	0.0625	0.25	0.625	0
0.0011621043926545163	0.15670278289366193	0	0.125	0.0625	0.25	0.5	0.0625
0.003999423227660317	0.21631327989755714	0	0.25	0	0.25	0.4375	0.0625
0.0011674587716065346	0.1890432776102175	0	0.25	0	0.25	0.5	0
0.1395330829026803	0.1967840840815037	0	0	0.0625	0.1875	0.75	0
0.23080823543298068	0.30536841213410176	0	0.3125	0	0.0625	0.625	0
0.04560755810837699	0.17732666148117832	0	0.25	0.0625	0.1875	0.5	0
0.08029764577301604	0.19213303883966693	0	0.25	0	0.125	0.625	0
0.09097292777425271	0.1691134458847814	0	0	0.125	0.25	0.625	0
0.19399888398075765	0.2162537216747	0	0.1875	0	0.375	0.4375	0
0.12268287167182503	0.19023663246976666	0	0.0625	0	0.1875	0.75	0
0.1027593396859821	0.1782728429651063	0	0.125	0.0625	0.125	0.6875	0
0.1130557660122248	0.18223903762293453	0	0.125	0	0.3125	0.5625	0
0.00026451492927586425	0.12041750351062525	0	0	0	0.375	0.5	0.125
0.0032155776715089446	0.11148430414106221	0	0	0	0.25	0.75	0
0.21595318685611306	0.24314691086844992	0	0.125	0	0.375	0.5	0
0.2188253668062086	0.2396538668058787	0	0.0625	0.0625	0.1875	0.6875	0
0.0007435109793495666	0.1792242893005839	0	0.125	0.0625	0.1875	0.5625	0.0625
0.0060258339170612026	0.17606968247471103	0	0.125	0	0.3125	0.5625	0
0.132078622857333	0.24584723591330826	0	0.1875	0	0.1875	0.625	0
0.0905423850500574	0.22925800906745675	0	0.1875	0	0.125	0.6875	0
-4.6238048555921755e-05	0.13328138155379743	0	0.0625	0	0.375	0.5	0.0625
0.009808806288879127	0.1989746934927294	0	0.1875	0.1875	0.125	0.5	0
0.21502890109169548	0.275313600813745	0	0.1875	0	0.0625	0.75	0
0.037059414664250674	0.19682745443623914	0	0.25	0	0.1875	0.5625	0
0.033025090476900026	0.21055655516987204	0	0.125	0.0625	0.1875	0.625	0
0.16317759762500958	0.2286617326363547	0	0.25	0	0.125	0.625	0
0.2987098186821768	0.365583789796225	0	0.0625	0	0.375	0.5625	0
0.15910383438168943	0.2668484582870598	0	0.25	0	0.125	0.625	0
0.3327116776208708	0.331591705788231	0	0	0.0625	0.1875	0.75	0
0.10811368562546461	0.2306080879571886	0	0.0625	0.0625	0.3125	0.5625	0
0.21173830439022592	0.3303633655621434	0	0.25	0	0.0625	0.6875	0
0.02665859894757135	0.13883678788536788	0	0.1875	0	0.4375	0.375	0
0.24640733931932496	0.26381600175009073	0	0.1875	0	0.0625	0.75	0
0.06507872694237841	0.19503207111825013	0	0	0.125	0.3125	0.5625	0
0.08949033395822259	0.20793343001224115	0	0	0.0625	0.25	0.6875	0
0.2556914126638829	0.24840794956346346	0	0.125	0	0.125	0.75	0
0.08617028015509724	0.17754042183926305	0	0.0625	0	0.3125	0.625	0
0.12418350410171958	0.20874381301757114	0	0.1875	0.125	0.0625	0.625	0
0.08726974651512828	0.2117987431123582	0	0	0.125	0.3125	0.5625	0
0.04126166722863983	0.19947551710355776	0	0.1875	0.0625	0.125	0.625	0
0.14814119226405273	0.2512459949057274	0	0.3125	0	0.125	0.5625	0
0.2622109769448524	0.2922699758295534	0	0	0.0625	0.375	0.5625	0
0.047058142722116184	0.16337161623596896	0	0	0	0.375	0.625	0
0.12009654323310283	0.19500502003212256	0	0.125	0	0.25	0.625	0
0.2023791262990353	0.25377050053663047	0	0.1875	0.0625	0.0625	0.6875	0
-3.595755199076014e-05	0.1775399904674813	0	0.0625	0	0.25	0.625	0.0625
0.11503862430974865	0.20329222163037566	0	0.125	0	0.3125	0.5625	0
0.016840245772376694	0.19335466687504405	0	0.25	0	0.1875	0.5625	0
-0.0001139479697137658	0.1711712838647816	0	0	0	0.4375	0.5625	0
0.03189049828717493	0.19136856415447887	0	0.125	0.0625	0.25	0.5625	0
0.14481906517336984	0.25267635845871755	0	0.125	0	0.3125	0.5625	0
0.07831919138035467	0.2056574789449064	0	0.0625	0.0625	0.375	0.5	0
0.002832748747474735	0.15725478766157053	0	0.0625	0.0625	0.4375	0.4375	0
0.19021336677635783	0.2321893669852535	0	0.1875	0	0.1875	0.625	0
0.017835565719505925	0.20128466180471286	0	0.125	0.0625	0.3125	0.5	0
0.06212621358760798	0.16936975964839296	0	0.125	0.125	0.0625	0.6875	0
0.1578143527825361	0.23420665359383427	0	0.125	0	0.1875	0.6875	0
0.11051349151055369	0.20597564424291068	0	0	0	0.375	0.625	0
0.18332934233271236	0.22661752563587426	0	0	0	0.3125	0.6875	0
0.09878230666604967	0.21925423707602165	0	0.125	0	0.3125	0.5625	0
0.25293036501444544	0.2878285953298746	0	0.0625	0	0.25	0.6875	0
0.0204473841953136	0.20998515075749324	0	0.1875	0	0.25	0.5625	0
0.021295681838645032	0.1051240437590349	0	0	0	0.375	0.5625	0.0625
0.047547907401951764	0.14674052088562967	0	0.25	0	0.25	0.5	0
0.02777450502010145	0.15647096507328745	0	0	0	0.375	0.625	0
0.03142546427309851	0.19600052680345734	0	0.25	0	0.1875	0.5625	0
0.019968974915688324	0.16851442998293142	0	0.0625	0	0.3125	0.625	0
0.001646617636610583	0.1558796606640466	0	0.0625	0	0.375	0.5625	0
0.08006189745080436	0.2350084127847984	0	0.25	0.0625	0.0625	0.625	0
0.17889918307612854	0.23923994216200628	0	0.1875	0	0.25	0.5625	0
0.1207532785486979	0.21812306471840923	0	0.0625	0.0625	0.3125	0.5625	0
0.09686702863456173	0.1769943738663082	0	0.0625	0	0.1875	0.75	0
4.926291015730304e-05	0.17099824942706499	0	0	0	0.4375	0.5625	0
0.06141346765786774	0.1931980076032429	0	0.125	0	0.375	0.5	0
0.13601392947449403	0.20217403355984412	0	0.125	0	0.1875	0.6875	0
0.19542550342134238	0.25981967968100467	0	0.1875	0	0.25	0.5625	0
0.24956245858975973	0.2870871189051482	0	0.1875	0.1875	0.125	0.5	0
0.021933785660800193	0.15130053662659362	0	0.0625	0.0625	0.375	0.5	0
0.1804702485869562	0.23376631206533485	0	0.125	0	0.3125	0.5625	0
0.024404754935395845	0.1902367828670239	0	0.1875	0	0.3125	0.5	0
0.005363809024821692	0.21506299954949032	0	0.1875	0	0.125	0.625	0.0625
0.2723721095636179	0.2633299548086982	0	0	0	0.3125	0.625	0.0625
0.00020411580344583804	0.13309337729926196	0	0.0625	0	0.375	0.5	0.0625
0.0005573505676722647	0.20708551895131164	0	0.0625	0	0.25	0.625	0.0625
0.18397618092211407	0.21103676542607117	0	0	0	0.3125	0.6875	0
0.0006559383337785435	0.16984002831110945	0	0.1875	0	0.25	0.5625	0
0.10227137276781055	0.20449486846974374	0	0.25	0	0.1875	0.5625	0
0.027665786197565323	0.146013874968471	0	0.0625	0	0.375	0.5625	0
3.2307323133501416e-05	0.1408290915509922	0	0	0	0.5	0.5	0
0.023905912812132533	0.15887253007463953	0	0.0625	0	0.25	0.6875	0
0.05938943705497612	0.17328517454823567	0	0	0	0.3125	0.6875	0
0.1592788405084625	0.21126611267228157	0	0.1875	0	0.25	0.5625	0
0.24697257107577614	0.26772729473301865	0	0.0625	0	0.1875	0.75	0
0.16982036810454967	0.26654635911584357	0	0.1875	0.0625	0.125	0.625	0
0.2234976940882642	0.2953768922311991	0	0.1875	0.0625	0.1875	0.5625	0
0.10979866445207831	0.20455119992215154	0	0.1875	0.0625	0.25	0.5	0
0.06238187941228776	0.1487699096290436	0	0.0625	0.0625	0.25	0.625	0
0.1385124650627727	0.2257708597408108	0	0.0625	0.0625	0.1875	0.6875	0
0.01969103050162886	0.17346055801048582	0	0.1875	0.125	0.125	0.5625	0
0.08678727169235237	0.2438415438961583	0	0.1875	0	0.1875	0.625	0
0.004085378913803479	0.15977778665495376	0	0.125	0	0.3125	0.5	0.0625
0.15856335034300564	0.25882970217913137	0	0.0625	0.25	0.1875	0.5	0
0.00037377725169755104	0.12551464377235658	0	0	0	0.375	0.5625	0.0625
-3.889947819042972e-06	0.1346459400214618	0	0	0	0.375	0.625	0
0.06946954752220051	0.14051827304951306	0	0.1875	0.0625	0.1875	0.5625	0
0.001049254888525032	0.18161250372570992	0	0.0625	0	0.1875	0.6875	0.0625
0.3236939905981774	0.31003043909362576	0	0.125	0	0.375	0.5	0
0.023267407820498714	0.2520103796672671	0	0.1875	0	0.25	0.5625	0
0.14580743593574635	0.21992101698962876	0	0.0625	0.125	0.125	0.6875	0
0.2369346206692448	0.24972632577308332	0	0.1875	0	0.1875	0.625	0
0.0752804015907313	0.18369478345549772	0	0.125	0	0.25	0.625	0
0.1066207991414508	0.19575769214991046	0	0.1875	0	0.25	0.5625	0
0.14973956834635166	0.1773394499923208	0	0.1875	0	0.125	0.6875	0
0.1415543527844892	0.21469420800888653	0	0	0	0.3125	0.6875	0
0.13510232001684824	0.21496982621843866	0	0.1875	0	0.1875	0.625	0
0.004446891169088052	0.15368699220745377	0	0.125	0	0.375	0.5	0
0.2847412579751703	0.2957306504096722	0	0.0625	0	0.25	0.625	0.0625
0.007714202659146184	0.23607086159867524	0	0.1875	0	0.1875	0.625	0
0.13790345863165782	0.2506003902164308	0	0.25	0	0.1875	0.5625	0
0.11150788878900988	0.2853068241279273	0	0.1875	0	0.25	0.5625	0
0.08467530100321653	0.21786590989939203	0	0.3125	0.0625	0.125	0.5	0
0.11957248014580377	0.23459723307609479	0	0.0625	0.0625	0.25	0.625	0
0.08350310219513303	0.22773768831784003	0	0.125	0.1875	0	0.6875	0
0.3288493638447588	0.33556637684568513	0	0.3125	0	0.125	0.5625	0
0.05927763335726151	0.17953226466670077	0	0	0	0.4375	0.5625	0
0.0038065836843142764	0.22964224231164995	0	0.25	0.0625	0.25	0.4375	0
0.009375282210165712	0.2175947592684476	0	0.1875	0	0.375	0.4375	0
0.1250518531402373	0.272781732998504	0	0.1875	0.0625	0.0625	0.6875	0
