U_gain	E_gain	24c	24f	48c	48f	72c	72f
-8.296387469348019e-05	0.20043105593068988	0	0.328125	0	0.390625	0.21875	0.0625
-0.0011448083883169918	0.13715737574089526	0	0.046875	0	0.59375	0.21875	0.140625
-0.000614587499650773	0.20085032497656446	0	0.203125	0	0.515625	0.234375	0.046875
-0.0007689520524890796	0.15467189269773265	0	0.0625	0	0.734375	0.15625	0.046875
-0.0009235656290901022	0.14466677743836068	0	0.046875	0	0.59375	0.234375	0.125
-0.0010122079106828637	0.17273864138138462	0	0.15625	0	0.546875	0.265625	0.03125
0.005888041814033167	0.25297031493224353	0	0.328125	0.015625	0.421875	0.234375	0
-0.0009423940670727121	0.16261975814322185	0	0.109375	0	0.59375	0.203125	0.09375
-0.0007919380633655914	0.1453827340473241	0	0.15625	0	0.5	0.28125	0.0625
-0.0009252150781459768	0.18649552225213367	0	0.25	0	0.484375	0.203125	0.0625
-0.0008457344393856355	0.17265640518069075	0	0.125	0	0.59375	0.21875	0.0625
-0.0009323588308923757	0.17730136974982394	0	0.125	0	0.5625	0.234375	0.078125
-0.0006085925177002621	0.1770538415555309	0	0.1875	0	0.578125	0.171875	0.0625
-0.0006361332504908424	0.192013335503532	0	0.1875	0	0.609375	0.171875	0.03125
-0.0007310470568841787	0.1312780938055724	0	0.078125	0	0.453125	0.234375	0.234375
-0.0010276968839267463	0.158647744890664	0	0.09375	0	0.640625	0.171875	0.09375
-0.0005970978091959013	0.16751556867693815	0	0.140625	0	0.546875	0.25	0.0625
-3.72945478511311e-05	0.16081765189163202	0	0.109375	0.015625	0.546875	0.21875	0.109375
-0.001086116964975256	0.18326216637278864	0	0.078125	0	0.609375	0.21875	0.09375
0.00023293249979284541	0.1893322547852496	0	0.25	0.015625	0.4375	0.265625	0.03125
-0.00028539300157257323	0.18691083078357174	0	0.171875	0	0.53125	0.234375	0.0625
-0.0006538410949638706	0.24085233302304293	0	0.203125	0	0.515625	0.203125	0.078125
-0.0011784162497296834	0.15431506706223913	0	0.125	0	0.578125	0.1875	0.109375
-0.0011230134326199305	0.18366420979999884	0	0.109375	0	0.578125	0.234375	0.078125
0.00023772294072475333	0.1697577457318978	0	0.09375	0	0.671875	0.21875	0.015625
-0.0008958421506185793	0.18326720915564848	0	0.1875	0	0.484375	0.28125	0.046875
-0.0010746998640814769	0.15353161432148174	0	0.03125	0	0.609375	0.234375	0.125
-0.0008920388965510956	0.17212784889257662	0	0.234375	0	0.453125	0.265625	0.046875
-0.0009786108286595214	0.16686832800496965	0	0.109375	0	0.6875	0.171875	0.03125
-0.0009064305765702932	0.19249070787232717	0	0.125	0	0.546875	0.25	0.078125
-0.0008453701774133037	0.11658395573595394	0	0.078125	0	0.390625	0.1875	0.34375
-0.0007882667714299895	0.17638199859601866	0	0.21875	0	0.390625	0.28125	0.109375
-0.0007235437604350552	0.20619034147285673	0	0.125	0	0.625	0.21875	0.03125
-0.0009066414695143665	0.1826050087170782	0	0.078125	0	0.5	0.3125	0.109375
-0.0005313731796627774	0.21262620178424937	0	0.203125	0	0.453125	0.21875	0.125
-0.0006805068703707309	0.16349055573445231	0	0.09375	0.015625	0.5625	0.21875	0.109375
-0.0008375195074634626	0.15207319185450252	0	0.125	0	0.65625	0.1875	0.03125
-0.0007345739568368763	0.154844838950484	0	0.09375	0	0.671875	0.1875	0.046875
-0.0007202151002187968	0.1757944146408133	0	0.140625	0	0.53125	0.25	0.078125
-0.0009226145202273099	0.1675599285926062	0	0.109375	0	0.59375	0.25	0.046875
-0.0005024883700754686	0.22111086187939505	0	0.25	0	0.484375	0.25	0.015625
-0.0008146776882985432	0.14635845086573376	0	0.015625	0	0.59375	0.25	0.140625
-0.0005065768971138539	0.19170544027066005	0	0.28125	0	0.375	0.28125	0.0625
-0.0011781069959699542	0.17646535808745625	0	0.140625	0	0.578125	0.21875	0.0625
-0.0008241616484946295	0.1538233934182461	0	0.125	0	0.53125	0.265625	0.078125
-0.0007917951026817856	0.1702941928867225	0	0.125	0	0.546875	0.25	0.078125
-0.0003524277793175328	0.16259358763611176	0	0.109375	0	0.578125	0.25	0.0625
-0.0007928915298571774	0.16810523607218217	0	0.1875	0	0.46875	0.265625	0.078125
-0.0007098308253081193	0.12062811927173252	0	0.046875	0	0.484375	0.171875	0.296875
-0.0007897090226291357	0.17313031408386076	0	0.109375	0	0.53125	0.25	0.109375
-0.0009320763513524648	0.17684194058300923	0	0.109375	0	0.546875	0.234375	0.109375
-0.0009194867032708158	0.12566104645915294	0	0.078125	0	0.46875	0.15625	0.296875
-0.0004059533683162912	0.20894718375340363	0	0.1875	0	0.578125	0.21875	0.015625
-0.0012280726220856024	0.17494387088174232	0	0.125	0	0.546875	0.28125	0.046875
-0.0009062246184323049	0.16852029447124886	0	0.171875	0	0.484375	0.203125	0.140625
-0.0005715441039082248	0.1889680043775876	0	0.28125	0	0.40625	0.234375	0.078125
0.00037341553082139475	0.18061395833190652	0	0.125	0	0.578125	0.203125	0.09375
-0.0009702473501126395	0.20897371772205858	0	0.171875	0	0.46875	0.265625	0.09375
-0.00016481661669221422	0.17578614373577034	0	0.140625	0	0.609375	0.203125	0.046875
-0.0007103762892605855	0.1474921195480334	0	0.078125	0	0.640625	0.21875	0.0625
-0.0009648920467685438	0.2066916657246545	0	0.1875	0	0.46875	0.28125	0.0625
-0.0007784487573594568	0.20812832217356866	0	0.328125	0	0.3125	0.28125	0.078125
-0.000523094634051532	0.1755861461411977	0	0.09375	0	0.609375	0.21875	0.078125
-0.0009305995495243252	0.13482242832517105	0	0.078125	0	0.5625	0.203125	0.15625
-0.0008719319119292965	0.21395234841354224	0	0.234375	0	0.453125	0.234375	0.078125
-0.0007873376220404962	0.19471207017215028	0	0.125	0	0.640625	0.203125	0.03125
-0.0006465011224988754	0.17576582159666063	0	0.125	0	0.671875	0.171875	0.03125
-0.0009216445249399198	0.1433130166464222	0	0.09375	0	0.515625	0.234375	0.15625
-0.0007255860027307779	0.14539496098434274	0	0.078125	0	0.53125	0.25	0.140625
-0.0007558902356332578	0.1863530500288913	0	0.21875	0	0.484375	0.203125	0.09375
-0.0011038352843364707	0.17141349614345014	0	0.046875	0	0.65625	0.25	0.046875
-0.0007574459535964729	0.1585475747349455	0	0.078125	0	0.578125	0.234375	0.109375
-0.0008772915154664668	0.11974595002196516	0	0.078125	0	0.421875	0.28125	0.21875
-0.0008270467769363343	0.19360175321743403	0	0.109375	0	0.5625	0.234375	0.09375
-0.0008763770568498932	0.17575177632837302	0	0.15625	0	0.484375	0.265625	0.09375
-0.0008278571159052015	0.18231585186691743	0	0.1875	0	0.484375	0.265625	0.0625
-0.0006063305597437848	0.195243397772934	0	0.15625	0	0.5	0.296875	0.046875
-0.0006051951851788786	0.18601505535245735	0	0.203125	0	0.546875	0.234375	0.015625
-0.0009261422967827865	0.15927878926612785	0	0.125	0	0.59375	0.265625	0.015625
-0.0008997698562444029	0.15482303681192017	0	0.046875	0	0.6875	0.140625	0.125
-0.0009484553299032377	0.18960961236285562	0	0.1875	0	0.5625	0.21875	0.03125
-0.0006484562186202356	0.17521700387493605	0	0.140625	0	0.546875	0.21875	0.09375
-0.0007752179667557898	0.15116563692298207	0	0.078125	0	0.515625	0.25	0.15625
-0.000623341462918991	0.1751651646308496	0	0.109375	0	0.59375	0.234375	0.0625
-0.00041236546740436563	0.20639739998210394	0	0.203125	0	0.5	0.234375	0.0625
-0.0006422728513952869	0.16672137665667672	0	0.0625	0	0.703125	0.203125	0.03125
-0.000849569105953984	0.16137373577924022	0	0.1875	0	0.5	0.234375	0.078125
-0.0005203978440128018	0.21089968969778608	0	0.125	0	0.59375	0.234375	0.046875
-0.0008060269781499579	0.14717269581075645	0	0.078125	0	0.515625	0.234375	0.171875
-0.00040677270799407256	0.17319215688027687	0	0.1875	0	0.484375	0.21875	0.109375
-0.0011553254863370234	0.13293797627845677	0	0.03125	0	0.578125	0.21875	0.171875
-0.0011320153396941577	0.13447732586912123	0	0.046875	0.015625	0.5625	0.25	0.125
-0.0003571695208990381	0.19169384801467124	0	0.234375	0	0.5	0.25	0.015625
-0.00023305025162445855	0.19394701823169136	0	0.359375	0	0.328125	0.234375	0.078125
-0.0007256750233280212	0.16529669364312405	0	0.140625	0	0.5	0.296875	0.0625
-0.0008684802366429767	0.15438031390764945	0	0.046875	0	0.671875	0.234375	0.046875
-0.0010636496145168344	0.17158757481639872	0	0.171875	0	0.578125	0.1875	0.0625
-0.0008569941211254788	0.17847553848224587	0	0.140625	0	0.546875	0.28125	0.03125
-0.000915057510466772	0.1507221191253584	0	0.078125	0	0.546875	0.1875	0.1875
0.0003018892987032241	0.18823717247952132	0	0.25	0	0.484375	0.234375	0.03125
-0.00021358147771861468	0.18434928507613887	0	0.171875	0	0.5625	0.21875	0.046875
-0.0005736342266357526	0.19990734569352078	0	0.171875	0	0.546875	0.21875	0.0625
-0.0005827566706296789	0.20179453851486998	0	0.171875	0.015625	0.609375	0.171875	0.03125
0.0018806936154746622	0.21777028917303634	0	0.359375	0.015625	0.28125	0.234375	0.109375
-0.0008176674958384143	0.13875680043561506	0	0.015625	0	0.578125	0.25	0.15625
-0.0012072639798321844	0.2068574933727033	0	0.28125	0	0.390625	0.203125	0.125
-0.0011504497982181717	0.14107021436905237	0	0.0625	0	0.484375	0.203125	0.25
-0.0003156797316533612	0.18042314605867324	0	0.1875	0	0.515625	0.234375	0.0625
-0.0008032413698414144	0.15232397609726986	0	0.078125	0	0.625	0.15625	0.140625
-0.0009310325679078477	0.14453940429153625	0	0.0625	0	0.5625	0.21875	0.15625
-0.0009633861619403249	0.16303447724915748	0	0.046875	0	0.625	0.21875	0.109375
-0.0005438776134369495	0.21256562105868676	0	0.15625	0	0.578125	0.203125	0.0625
-0.001015610860915297	0.14635432077747637	0	0.0625	0	0.578125	0.265625	0.09375
-0.0005952204087189241	0.1734055219607106	0	0.15625	0	0.53125	0.234375	0.078125
-0.0007849130808070064	0.15265498335341368	0	0.03125	0	0.5625	0.28125	0.125
-0.00037001329624800457	0.1698922587503986	0	0.109375	0	0.578125	0.234375	0.078125
-0.0003133788335036264	0.15313843327601045	0	0.125	0	0.578125	0.203125	0.09375
-0.0011751411208290497	0.1562323504148345	0	0.140625	0	0.515625	0.234375	0.109375
-0.0005039471224474585	0.15754086414861446	0	0.09375	0	0.59375	0.21875	0.09375
-0.0008566507438217034	0.1250235689920475	0	0.015625	0	0.453125	0.15625	0.375
-0.00025022686865343763	0.16985269997744318	0	0.203125	0	0.4375	0.28125	0.078125
-0.000470895261368671	0.16161379705372983	0	0.046875	0	0.71875	0.21875	0.015625
-0.0005327737904367938	0.18567660947815703	0	0.265625	0	0.390625	0.21875	0.125
-0.0009447972493464116	0.17399694045578892	0	0.15625	0	0.578125	0.234375	0.03125
-0.0008855939061796424	0.1797199379192283	0	0.203125	0	0.5	0.25	0.046875
-0.0005814693991058448	0.21863365665612805	0	0.21875	0	0.46875	0.234375	0.078125
-0.0005255600175006663	0.1610343333593134	0	0.125	0	0.578125	0.25	0.046875
-0.0010055921986927322	0.1711233352095597	0	0.140625	0	0.546875	0.1875	0.125
-0.0006332841789478306	0.1457661926256614	0	0.140625	0	0.5625	0.21875	0.078125
0.0005737776086288714	0.2376834033495002	0	0.359375	0	0.328125	0.3125	0
-0.0006813679367800673	0.16298763979682457	0	0.109375	0.015625	0.5625	0.25	0.0625
-0.0005030563902976028	0.19004757699348226	0	0.125	0	0.59375	0.171875	0.109375
-0.0011671011991359677	0.1320527642580196	0	0.046875	0	0.546875	0.25	0.15625
-0.0008043421526688026	0.16932952842492266	0	0.140625	0	0.546875	0.21875	0.09375
-0.0009817374198183308	0.15210899628506003	0	0.078125	0	0.5625	0.1875	0.171875
-0.0008963915858614591	0.1816847921535223	0	0.265625	0	0.375	0.28125	0.078125
-0.000989747606812047	0.1988391900086127	0	0.1875	0	0.5	0.171875	0.140625
-0.0011293894959427825	0.17678278967386804	0	0.140625	0	0.625	0.234375	0
-0.0005351972847854161	0.166451199693982	0	0.140625	0	0.4375	0.3125	0.109375
-0.000999134134065366	0.17905557715529338	0	0.234375	0	0.359375	0.21875	0.1875
-0.0009403829390264055	0.13033311441381565	0	0.03125	0	0.5625	0.1875	0.21875
-0.0011216327476395724	0.1990206124445666	0	0.21875	0	0.515625	0.21875	0.046875
-0.0006825795684811594	0.14641736459105534	0	0.15625	0	0.515625	0.234375	0.09375
0.0017067435197790227	0.20792538299052937	0	0.34375	0	0.375	0.265625	0.015625
-0.0007143454846729835	0.1865094644215466	0	0.15625	0.03125	0.5	0.234375	0.078125
0.0006417664106103924	0.16510999721690928	0	0.234375	0	0.421875	0.296875	0.046875
-0.0011807806621352318	0.18041991736512933	0	0.140625	0	0.609375	0.171875	0.078125
-0.0006773649150473514	0.18205935729921652	0	0.109375	0.015625	0.5625	0.265625	0.046875
-0.0010899427633056637	0.16077396439432623	0	0.21875	0	0.5	0.203125	0.078125
-0.0007451133337992323	0.1497125430989456	0	0.046875	0	0.65625	0.21875	0.078125
-0.000521579471813827	0.19340042868054408	0	0.125	0	0.625	0.1875	0.0625
-0.000993034772425999	0.1624633739453458	0	0.109375	0	0.640625	0.203125	0.046875
-0.0010382201341297534	0.1511869920844014	0	0.125	0	0.5	0.21875	0.15625
-0.0009551670620605912	0.1633336125690596	0	0.09375	0	0.53125	0.296875	0.078125
0.001533514720724269	0.1676787122967861	0	0.21875	0	0.484375	0.1875	0.109375
-0.0011013170792424337	0.15134147750039048	0	0.078125	0.015625	0.5625	0.265625	0.078125
4.6864290467355786e-05	0.17623445496265783	0	0.125	0	0.6875	0.140625	0.046875
-0.0011092631337659335	0.15665967296940136	0	0.109375	0	0.59375	0.203125	0.09375
-0.000638720829663269	0.21119500061775076	0	0.1875	0	0.53125	0.21875	0.0625
-0.0005253459043535364	0.13390636087807534	0	0.046875	0	0.578125	0.203125	0.171875
-0.0009854559837275448	0.17149132214310783	0	0.171875	0	0.421875	0.234375	0.171875
-0.0008147841270948545	0.2419653605819489	0	0.34375	0	0.296875	0.3125	0.046875
-0.00090758836018091	0.17704754486671886	0	0.15625	0	0.53125	0.21875	0.09375
-0.0006199698201126143	0.16163501166468788	0	0.109375	0	0.671875	0.171875	0.046875
-0.0012172336316604254	0.14786581139306637	0	0.109375	0	0.515625	0.203125	0.171875
-0.000736234943046191	0.19249213885376806	0	0.1875	0	0.46875	0.28125	0.0625
-0.00028055580635485776	0.1721748126359033	0	0.109375	0	0.5	0.3125	0.078125
-0.00030201411597236563	0.13829767462611742	0	0.0625	0	0.609375	0.265625	0.0625
-0.0006846959475023169	0.1782232983772013	0	0.109375	0	0.578125	0.25	0.0625
-0.0008395544176651215	0.14706660437619334	0	0.0625	0	0.671875	0.1875	0.078125
-0.0008055815097396552	0.22185316350041182	0	0.25	0	0.5	0.21875	0.03125
-0.00027301346857167653	0.1968843622363043	0	0.125	0	0.515625	0.265625	0.09375
-0.0005190816314047205	0.16916465676696452	0	0.125	0	0.578125	0.25	0.046875
-0.0010239205237419897	0.15925321934986592	0	0.0625	0	0.671875	0.21875	0.046875
-0.0009451321937554598	0.16690495837555208	0	0.140625	0	0.609375	0.171875	0.078125
-0.0003683941858302612	0.1828953903613317	0.015625	0.25	0	0.4375	0.265625	0.03125
-0.0008648065334548563	0.20327579491043393	0	0.21875	0	0.546875	0.1875	0.046875
-0.0007706410355725578	0.1586306348084151	0	0.0625	0	0.65625	0.21875	0.0625
7.790671296847044e-05	0.16956609215187876	0	0.15625	0.015625	0.546875	0.234375	0.046875
-0.0007367972521177317	0.12962657838456595	0	0.03125	0	0.5	0.203125	0.265625
-0.000965944679794174	0.18513585024557294	0	0.3125	0	0.34375	0.28125	0.0625
-0.0009733415477896422	0.11926419693486719	0	0.015625	0	0.609375	0.203125	0.171875
-0.0005051443437750641	0.19436139184821197	0	0.265625	0	0.4375	0.234375	0.0625
-0.001013832284047369	0.18906054923034682	0	0.15625	0	0.515625	0.25	0.078125
0.03600093837382804	0.23721604649085445	0	0.34375	0	0.34375	0.3125	0
-0.00016626084483634143	0.15633944345033768	0	0.15625	0	0.515625	0.25	0.078125
-0.00028877297459904564	0.1676277972654529	0	0.09375	0	0.65625	0.1875	0.0625
-0.0007670708617457653	0.19698100178108952	0	0.265625	0	0.484375	0.21875	0.03125
-0.0010681944573939582	0.19036131857420102	0	0.1875	0	0.546875	0.203125	0.0625
-0.0008675394408146826	0.14683896360806192	0	0.03125	0	0.65625	0.25	0.0625
-0.0008456575314974505	0.15126921301293628	0	0.09375	0	0.53125	0.25	0.125
-0.0007803679318823799	0.19998865289454137	0	0.25	0	0.484375	0.234375	0.03125
-0.000615269924908777	0.17248431067865289	0	0.1875	0	0.484375	0.234375	0.09375
-0.00098322831675276	0.15319757795166383	0	0.078125	0	0.609375	0.1875	0.125
-0.0009341592528979405	0.1265603864159485	0	0.125	0	0.59375	0.15625	0.125
8.548062354443472e-05	0.20348126950129938	0	0.265625	0	0.421875	0.28125	0.03125
-0.0010572655581562356	0.1588142131961187	0	0.09375	0	0.6875	0.171875	0.046875
-0.0006032708257425521	0.15604247172117322	0	0.046875	0	0.65625	0.203125	0.09375
-0.0009881437449220769	0.11271882301683947	0	0.03125	0	0.546875	0.1875	0.234375
-0.0010797988385502762	0.1670470193176713	0	0.078125	0	0.5625	0.234375	0.125
