group	30	60	90	120	150
FFT	0.076	0.085	0.081	0.079	0.023
RSA_dec	0.018	0.022	0.003	0.015	0.043
RSA_enc	0.075	0.101	0.026	-0.011	0.061
bubble_sort	0.004	0.005	0.025	0.008	0.02
bubble_sort_no_opt	0.01	0.012	0.012	0.013	0.01
dijkstra	0.031	0.031	0.045	0.041	0.043
kalman	0.084	0.05	-0.031	-0.038	-0.054
mat_mul	0.052	0.103	0.152	0.153	0.068
pointer_chase	0.007	0.009	0.008	0.01	0.003
recursif	0.032	0.035	0.017	0.005	0.015
sine	0.005	0.01	0.005	0.016	-0.003
