group	8_no_PLL	16	24	48	72
RSA_dec	1929.7323417663574	1849.478759765625	1870.2314758300781	1831.7326068878174	1819.940071105957
RSA_enc	2208.763904571533	2111.9927501678467	2155.079984664917	2101.908416748047	2076.5691089630127
bubble_sort	49224.31182861328	47916.12138748169	48028.24172973633	46914.939880371094	46185.9347820282
dijkstra	563.0481719970703	557.7095890045166	556.1181163787842	539.58984375	537.3976135253906
fft	494.60776233673096	483.1764804840088	486.58198642730713	475.2438554763794	470.4974281311035
kalman	3993.5772800445557	3787.697553634643	3768.449535369873	3820.2772521972656	4062.2593688964844
mat_mul	671.3052749633789	651.5847587585449	649.5780944824219	639.9713516235352	640.0935745239258
pointer_chase	20373.08692932129	19663.59453201294	19692.85888671875	19440.51971435547	19187.474060058594
recursion	16689.257011413574	16104.786186218262	16255.831604003906	15817.78959274292	15703.388786315918
sine	17026.312294006348	16291.900634765625	16214.521579742432	16218.441066741943	16301.946258544922
