group	8_no_PLL	16	24	48	72
pointer_chase	4713.297720811539	8798.776876268908	13094.633515716463	24407.969179403924	33771.40712297425
sine	4674.140659080286	8614.311943438124	12721.307012968504	24009.733055370878	33863.80723975171
