group	8_no_PLL	16	24	48	72
FFT	4184.461532931153	8046.075600534252	11979.408614405762	21942.941249377764	30387.580406678328
bubble_sort	4100.718124114913	8036.9654390876485	12058.25246505161	23544.448654891014	34700.94908782502
dijkstra	4001.1556592808333	7719.32239699782	11545.367852235453	21293.983459472656	30015.304565429688
kalman	4784.933408807179	9159.932207777341	13453.52531285136	24253.54695562739	32732.219499341118
mat_mul	3861.570822008064	7399.414311284606	11008.270172845752	20756.186076572965	29005.711237589516
pointer_chase	4471.379497989041	8637.707467485276	13022.02476484916	23869.11751850787	33868.75250726609
recursion	3766.427191546856	7315.662622828586	11010.713948881763	21441.74662589435	31663.617455694664
rsa_dec	3885.26013880707	7423.762538250249	11243.653060696646	21757.94436136881	31775.332058177275
rsa_enc	3901.5083296577604	7543.433890648543	11298.964985291965	21884.271001058914	32039.642668606946
sine	4175.415376685347	7980.158365687369	11959.039375117853	23283.315695772224	34078.7581173369
