group	8_no_PLL	16	24	48	72
pointer_chase	1.221466666666667	0.6091666666666666	0.40546666666666664	0.2231	0.16246666666666668
sine	1.10426	0.5507	0.3665400000000001	0.19450000000000003	0.14465999999999998
