group	8_no_PLL	16	24	48	72
pointer_chase	1.0995666666666668	0.5483333333333335	0.3649666666666667	0.20300000000000004	0.14896666666666664
sine	1.0707	0.5340799999999999	0.35546000000000005	0.18882000000000002	0.1408
