16_no_PLL	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
876.6890335083008	1001.3282775878905	931.0206031799316	1428.8849029541016	1335.9585113525388	1316.0688629150388	1160.2869186401365	1135.3815994262695	1123.7329330444334	1115.010932922363	1110.8563385009763	1278.6893310546875	1272.9454101562499
877.1386528015137	1002.0985794067382	931.0100746154784	1430.5158462524414	1333.6734008789062	1316.182319641113	1158.7958908081052	1134.0702896118164	1123.1855850219727	1114.5732421874998	1111.4458923339841	1282.2495361328126	1274.3778564453125
877.0812034606934	1000.7843971252441	931.4602088928222	1429.8391571044922	1333.378257751465	1315.1656951904295	1159.8271865844727	1134.6996231079102	1122.0470809936523	1114.3438568115234	1112.4955215454102	1279.140966796875	1276.1885009765626
876.9098472595215	1001.1963081359862	930.2406120300294	1429.2148361206055	1334.1819076538086	1316.6770477294922	1160.4843063354492	1136.3279571533203	1122.8864364624023	1113.8598403930664	1111.3333740234373	1278.6697753906249	1276.5368164062502
877.1157836914062	1001.5438842773438	929.854221343994	1429.448181152344	1334.9668350219727	1314.5340270996091	1160.466407775879	1137.6766204833982	1123.7509460449216	1114.4400558471677	1111.121612548828	1277.362939453125	1274.2786132812498
876.7435836791992	1001.7158889770508	930.821647644043	1429.830757141113	1333.9416275024412	1316.7906188964841	1161.8388748168943	1135.7551345825195	1123.5105514526367	1115.1150741577146	1110.9952697753904	1278.5743408203125	1274.0288330078124
876.6415786743164	1001.3830757141113	931.6699981689454	1428.9623336791992	1334.6920623779297	1316.423698425293	1161.257469177246	1135.9968566894531	1122.448471069336	1113.4918670654297	1111.7928314208984	1280.2774902343751	1272.750439453125
876.676025390625	1001.4797401428223	929.5001029968262	1430.0529098510742	1334.9390029907227	1315.8472137451172	1160.1753158569334	1134.0807266235354	1124.274398803711	1114.937255859375	1111.789741516113	1278.6614990234375	1277.97919921875
875.8583450317384	1001.9180870056151	930.8941268920898	1428.9088211059573	1335.1384506225584	1315.555274963379	1161.4365234375	1135.1487121582031	1124.7250671386719	1118.583137512207	1109.4759521484375	1281.7099365234376	1279.0867431640625
876.6705703735352	1000.8612632751465	931.1110305786133	1429.2844390869138	1334.5789031982422	1315.0163040161133	1160.984664916992	1134.9895248413086	1121.3969192504885	1117.076156616211	1110.4008407592771	1281.053466796875	1272.9194091796874
