unit	8_no_PLL	16	24	48	72
minI	4201.618295683165	8088.116674595915	12080.099906978408	22371.97638904981	31231.906998109625
maxI	4218.534768510071	8275.129239325808	12143.380627660694	22741.830008370536	31904.464721679688
avrgI	4205.848885833673	8108.160358834761	12107.828465667386	22498.316745755517	31544.52169855378
minD	0.0391	0.01978	0.01334	0.00696	0.0049
maxD	0.03934	0.01998	0.0135	0.0071	0.00502
avrgD	0.039200000000000006	0.0198638	0.013395800000000003	0.007041200000000001	0.004971799999999999
minE	493.0135917663575	480.7529067993165	483.8177490234375	468.97270202636713	464.09168243408203
maxE	496.4527702331543	492.03918457031256	491.092529296875	480.4825401306153	478.5669708251953
avrgE	494.60776233673096	483.1764804840088	486.58198642730713	475.2438554763794	470.4974281311035
