	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2458.834254968494	3663.2985615525713	3049.583381647527	4582.615627806926	5188.177183579117	9004.87414815496	13123.93345696167	17283.287821898888	21382.700895496204	24269.788140848403	23097.540420142705	26080.81229047487
runtime	2.1285	1.30762	2.12836	1.30954	1.1345	0.56674	0.37754	0.28306	0.22632	0.20012	0.22642	0.19988
timestamp	(2994.52, 5123.02)	(16446.66, 17754.28)	(24402.96, 26531.32)	(38676.34, 39985.88)	(48028.82, 49163.32)	(56331.36, 56898.1)	(61226.88, 61604.42)	(65016.86, 65299.92)	(68233.6, 68459.92)	(71115.46, 71315.58)	(73834.74, 74061.16)	(76716.62, 76916.5)
energy	5233.6287117004385	4790.202465057373	7788.733543395996	7201.3421630859375	7063.184417724609	6124.106849670411	5945.771804809569	5870.648941040039	5807.1994400024405	5828.244003295898	6694.073730468751	6672.681933593751
