	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2828.993537163615	4124.393519326167	3362.1635336653244	5040.61274469059	5715.639727421387	10025.61704491593	14252.847207978377	18709.245580518444	23000.896986597443	25956.34388676928	24785.76505694562	27940.228369696586
runtime	2.12776	1.36454	2.1286	1.30912	1.13394	0.5668	0.39346	0.29502	0.24088	0.2126	0.24104	0.21254
timestamp	(9982.08, 12109.84)	(21030.46, 22395.0)	(31391.06, 33519.66)	(43203.74, 44512.86)	(52032.9, 53166.84)	(58630.06, 59196.86)	(62956.44, 63349.9)	(66464.02, 66759.04)	(69511.32, 69752.2)	(72313.26, 72525.86)	(75112.84, 75353.88)	(77913.28, 78125.82)
energy	6019.419288635254	5627.899932861328	8588.041557312012	7918.520347595215	7777.431015014648	6819.0236892700195	6729.510314941406	6623.521957397462	6648.54727935791	6621.982452392579	7647.1818359375	7601.17265625
