	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2589.360110453238	3863.8432198541273	3401.340597596231	5105.2387526907505	5786.574536767528	10166.972624342667	14323.21910908521	18798.74205050925	22892.470932893386	25832.34735320976	24716.143275416176	27861.71634637141
runtime	2.12782	1.30816	2.12856	1.3091	1.13432	0.56698	0.39384	0.29494	0.24096	0.21264	0.2408	0.21278
timestamp	(12311.04, 14438.86)	(22595.58, 23903.74)	(33720.26, 35848.82)	(44712.72, 46021.82)	(53366.14, 54500.46)	(59396.32, 59963.3)	(63548.92, 63942.76)	(66958.58, 67253.52)	(69951.26, 70192.22)	(72725.9, 72938.54)	(75553.08, 75793.88)	(78325.14, 78537.92)
energy	5509.6922302246085	5054.525146484375	8687.949050903318	8019.921661376953	7876.592674255371	6917.364166259766	6769.267936706544	6653.401176452637	6619.403755187989	6591.588409423828	7618.108544921875	7588.372485351563
