	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3825.2154767331	3892.022736218511	3069.399989922014	4611.4485802630925	5240.8799764176	9119.81310374874	13300.562922038382	17506.777474207152	21571.59144252078	24436.261695929064	23253.43849843855	26224.095129074514
runtime	1.308	0.00196	2.12876	1.30872	1.13454	0.56646	0.37692	0.28324	0.2265	0.19968	0.22644	0.19988
timestamp	(14938.12, 16246.12)	(24301.68, 24303.64)	(36049.06, 38177.82)	(46221.46, 47530.18)	(54699.9, 55834.44)	(60162.34, 60728.8)	(64141.64, 64518.56)	(67452.82, 67736.06)	(70392.04, 70618.54)	(73137.6, 73337.28)	(75992.48, 76218.92)	(78737.92, 78937.8)
energy	5003.3818435668945	7.628364562988281	7840.819107055665	7242.113983154298	7135.185562133789	6199.211196899413	6015.8978118896475	5950.34358215332	5863.158554077148	5855.319282531738	6739.851025390625	6709.340332031251
