group	8_no_PLL	16	24	48	72
RSA_dec	0.0	0.0	0.0	0.074	0.19
RSA_enc	0.0	0.0	0.0	0.097	0.269
bubble_sort	-0.002	0.0	0.0	0.026	0.061
dijkstra	0.0	-0.053	0.0	0.125	0.286
fft	-0.001	-0.001	-0.002	0.079	0.159
kalman	-0.06	-0.078	-0.078	-0.022	0.0
mat_mul	0.0	0.0	0.0	0.111	0.143
pointer_chase	0.0	0.0	0.0	0.152	0.249
recursion	0.0	0.0	0.0	0.077	0.136
sine	0.0	0.0	0.0	0.055	0.16
