unit	8_no_PLL	16	24	48	72
minI	4202.241384016062	8142.870525981105	12290.500272715606	24042.418745697523	35536.024305555555
maxI	4218.883319112628	8235.926178020263	12401.596508889532	24353.215723861882	36143.26759620949
avrgI	4208.577506807244	8190.036581741037	12313.542074423864	24151.150829467286	35801.22455578721
minD	1.465	0.73	0.486	0.243	0.162
maxD	1.467	0.732	0.487	0.244	0.163
avrgD	1.4660666666666669	0.730966666666667	0.4865000000000001	0.24346666666666666	0.1623666666666667
minE	18482.528686523438	17846.466064453125	17926.849365234375	17536.514282226562	17270.5078125
maxE	18549.6826171875	18061.386108398438	18088.21105957031	17753.494262695312	17579.635620117188
avrgE	18510.163116455078	17959.925174713135	17971.600341796875	17639.933967590332	17438.702392578125
