group	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
pointer_chase	1154.7814559936526	1276.9303894042966	1685.163505554199	1551.6368408203123	1520.520652770996	1349.2844009399414	1514.3697280883787	1483.602973937988	1516.8555221557617	1512.4577865600586	1747.1633056640624	1735.0494873046875
sine	1938.9199256896973	1852.950668334961	2852.640655517578	2645.2692718505855	2598.839813232422	2309.7524185180664	2273.2579650878906	2234.1517181396484	2175.653778076172	2160.3714752197266	2507.477807617187	2492.8960693359377
