group	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
pointer_chase	0.30304	0.18654	0.30306	0.18674	0.16168	0.08098	0.054	0.04052	0.03248	0.02866	0.0324	0.02856
sine	0.50494	0.31056	0.50478	0.31092	0.26936	0.1346	0.08984	0.06744	0.05392	0.0476	0.05396	0.0476
