group	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
FFT	34.50613021850586	34.1302490234375	50.61973571777343	47.022491455078125	46.18208312988281	41.19364929199219	41.67423248291015	40.900978088378906	42.66746520996093	42.79058074951171	49.4144775390625	48.8932373046875
RSA_dec	69.37387466430664	69.82099533081055	101.2903060913086	93.35746765136719	91.52760314941405	80.37332153320311	83.25460052490233	81.19828033447264	87.57872772216797	86.8622360229492	99.91728515625	100.4923095703125
RSA_enc	9.867916107177734	10.083656311035154	14.212875366210936	13.281372070312498	13.190551757812498	11.3829345703125	12.324531555175781	12.455177307128906	11.991119384765623	12.372207641601562	13.67509765625	14.192553710937501
bubble_sort	1242.049789428711	1157.4638175964355	2134.720733642578	1980.0231628417966	1949.2448730468748	1731.191711425781	1775.4028244018552	1744.1613464355466	1798.8350830078125	1790.7026596069334	2071.9271972656247	2058.4193359375004
bubble_sort_no_opt	5509.6922302246085	5054.525146484375	8687.949050903318	8019.921661376953	7876.592674255371	6917.364166259766	6769.267936706544	6653.401176452637	6619.403755187989	6591.588409423828	7618.108544921875	7588.372485351563
dijkstra	2384.5118141174316	2416.704444885254	3489.143623352051	3233.2312088012695	3174.7378463745113	2819.00308227539	2912.4763641357417	2862.1127929687495	3019.316596984863	3000.3196563720703	3468.2751464843755	3447.900146484375
kalman	255.10400772094727	247.2209930419922	373.6497344970703	350.9012145996093	352.9317626953125	309.0274200439453	305.5913314819336	300.3910446166992	321.36241149902344	320.8722152709961	371.30102539062494	367.9720703125
mat_mul	20.742130279541016	22.63425827026367	30.627182006835934	28.51753234863281	28.00465393066406	25.056747436523434	26.912841796874996	26.847015380859375	29.9300537109375	31.02772521972656	36.0710205078125	34.77626953125
recursif	684.4253349304199	669.4599533081055	1001.9321136474609	925.778709411621	909.0106658935547	791.7223434448242	798.8688354492188	780.1645660400391	879.3479919433594	874.2061614990233	1013.3561279296877	1008.3669921875
