group	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
pointer_chase	0.30334	0.26098	0.30376	0.18648	0.1617	0.08084	0.07538	0.05656	0.05842	0.05152	0.05834	0.05152
sine	0.50472	0.38158	0.50564	0.31084	0.2691	0.13458	0.11016	0.0826	0.07446	0.06584	0.0745	0.06572
