group	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
pointer_chase	0.30324	0.18648	0.30314	0.18674	0.16196	0.08084	0.05386	0.04054	0.0325	0.0287	0.03244	0.02866
sine	0.50496	0.31078	0.50482	0.31114	0.2692	0.13484	0.08976	0.0673	0.05394	0.0476	0.05394	0.04756
