group	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
pointer_chase	0.3032	0.18668	0.30318	0.1868	0.16188	0.08074	0.05392	0.04048	0.03248	0.02868	0.03236	0.02866
sine	0.505	0.31068	0.50488	0.31104	0.26938	0.13448	0.08972	0.06736	0.05392	0.04778	0.05384	0.0476
