group	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
pointer_chase	0.30312	0.27982	0.30334	0.18666	0.16174	0.08088	0.08076	0.06066	0.06792	0.05994	0.06784	0.06
sine	0.50512	0.38206	0.5054	0.31092	0.26958	0.13454	0.11036	0.08278	0.08066	0.0713	0.0808	0.0712
