group	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
pointer_chase	1046.098804473877	1179.8969078063963	1531.7896499633787	1412.4548263549807	1389.3162689208984	1240.3675918579102	1407.2548370361328	1381.3914642333987	1507.8625259399414	1498.2433776855469	1736.2056640625	1724.7366699218753
sine	1870.273685455322	1825.4380416870115	2755.1476364135738	2572.645706176758	2525.1887969970703	2240.33349609375	2229.8960266113277	2189.775833129883	2184.6573486328125	2177.713279724121	2517.9623779296876	2499.0712646484376
