group	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
pointer_chase	1035.067958831787	948.5171890258789	1468.4642028808596	1347.307113647461	1324.9505767822263	1137.0224075317383	1104.4143676757812	1087.5320434570312	1080.5730743408203	1077.4202041625977	1239.987744140625	1236.9074951171874
sine	1467.030563354492	1354.6989250183105	2108.531410217285	1955.4526977539062	1927.6923980712888	1689.5206146240232	1648.2956771850586	1624.126762390137	1615.7954406738277	1610.343292236328	1854.0244140625	1847.54658203125
