group	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
pointer_chase	971.4286994934082	898.8426780700682	1370.619255065918	1270.5932006835938	1249.3974151611328	1089.982109069824	1059.2748641967773	1048.6350173950193	1045.6874084472656	1032.5332946777344	1186.4391845703124	1177.9582519531252
sine	1590.4145622253416	1457.45023727417	2267.4811019897456	2113.334083557129	2084.168357849121	1845.5963745117185	1824.027603149414	1771.8963317871091	1760.8699035644534	1742.0152587890623	1992.9714111328126	1991.6166259765625
