unit	8_no_PLL	16	24	48	72
minI	4780.53028227517	8793.327206924909	12795.804306986547	24143.200015547263	33834.89755483774
maxI	4841.8183257614355	8896.926353717672	13335.30613633453	24503.402709960938	34488.30881426411
avrgI	4807.103191695844	8828.87097440366	13068.384396678608	24345.845439463323	34031.53363488941
minD	1.103	0.55	0.366	0.199	0.155
maxD	1.105	0.551	0.367	0.201	0.156
avrgD	1.1042200000000002	0.5507000000000001	0.36648000000000003	0.20007999999999995	0.15576
minE	15837.890625	14519.302368164062	14076.141357421873	14540.451049804688	15834.732055664062
maxE	16036.102294921875	14706.619262695312	14658.050537109375	14702.041625976564	16037.063598632812
avrgE	15924.295921325684	14586.176319122314	14367.85903930664	14613.305053710938	15902.138442993164
