	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3422.9975852782813	4548.9038161658555	4141.350809733073	6343.814764129982	7156.414786007295	12765.950550233698	15791.633196941351	20610.53704524386	22883.088129819214	25769.815288606238	24686.41333725352	27746.831646498005
runtime	0.07484	0.06126	0.075	0.04628	0.04108	0.02076	0.01828	0.0138	0.01382	0.0122	0.01378	0.01218
timestamp	(1401.36, 1476.2)	(2694.32, 2755.58)	(4001.08, 4076.08)	(5273.88, 5320.16)	(6442.34, 6483.42)	(7528.1, 7548.86)	(8536.18, 8554.46)	(9516.42, 9530.22)	(10480.44, 10494.26)	(11438.02, 11450.22)	(12395.22, 12409.0)	(13352.54, 13364.72)
energy	256.17713928222656	278.6658477783203	372.72157287597656	352.3100967407227	352.7826232910156	318.0253601074219	346.40526580810547	341.3104934692383	379.4931335449219	377.2700958251953	435.42883300781256	432.58420410156253
