	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3117.846090825224	4281.698069907274	3759.210019450659	5726.514125236548	6474.647779396343	11492.19740730459	14852.956408268328	19412.00189059916	22148.33572085968	25014.400482177734	23892.30105009946	26897.8231992477
runtime	0.08748	0.06608	0.08664	0.05338	0.04742	0.02378	0.01962	0.01474	0.01416	0.01244	0.01408	0.01248
timestamp	(1214.3, 1301.78)	(2528.56, 2594.64)	(3815.32, 3901.96)	(5121.2, 5174.58)	(6295.72, 6343.14)	(7404.86, 7428.64)	(8417.4, 8437.02)	(9402.4, 9417.14)	(10366.92, 10381.08)	(11326.2, 11338.64)	(12281.84, 12295.92)	(13240.68, 13253.16)
energy	272.7491760253906	282.93460845947266	390.83754730224604	366.8175888061523	368.4333572387695	327.94134521484375	349.69800567626953	343.3594894409179	376.34452056884766	373.41497039794916	430.59660644531255	429.67658691406245
