group	16	30	60	150
FFT	0.0	0.001	-0.0	0.093
bubble_sort	0.001	-0.0	0.001	0.177
dijkstra	-0.0	-0.0	-0.001	0.038
kalman	-0.0	-0.0	0.0	0.169
mat_mul	-0.0	-0.0	-0.002	0.028
pointer_chase	0.0	0.0	-0.0	-0.104
recursion	-0.0	-0.0	0.0	0.09
rsa_dec	0.0	0.0	0.0	0.002
rsa_enc	0.0	0.0	-0.001	0.071
sine	0.0	0.0	0.0	0.091
