	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2568.583295469525	3850.0981592907756	3065.4564946906376	4606.126553671088	5233.509889644254	9105.849162241544	13317.539076004196	17533.912373835356	21735.238794157252	24551.1776487535	23421.384411545176	26427.09505190408
runtime	0.72244	0.44438	0.72264	0.44454	0.3852	0.19292	0.12836	0.09642	0.07718	0.06802	0.07718	0.0681
timestamp	(3140.14, 3862.58)	(7806.5, 8250.88)	(12106.36, 12829.0)	(16771.12, 17215.66)	(20206.78, 20591.98)	(23021.7, 23214.62)	(24940.66, 25069.02)	(26593.52, 26689.94)	(28065.7, 28142.88)	(29465.58, 29533.6)	(30840.3, 30917.48)	(32240.02, 32308.12)
energy	1855.6473159790037	1710.9066200256348	2658.2657775878906	2457.1289978027344	2419.13761138916	2108.0405044555664	2051.327178955078	2028.743797302246	2013.030876159668	2003.9653244018552	2313.8079345703127	2303.597021484375
