	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3310.1668806116827	4566.885454637843	4035.8942953288392	6082.349859288737	6896.0871441423205	12246.737750127682	15892.24487152819	20826.877350162635	23066.530657811265	25995.699524953823	24908.89831026768	28053.23879859319
runtime	0.72036	0.52918	0.72044	0.44298	0.38364	0.19182	0.15272	0.11452	0.10908	0.09618	0.10878	0.09602
timestamp	(4781.74, 5502.1)	(8994.72, 9523.9)	(13748.18, 14468.62)	(17856.92, 18299.9)	(21174.44, 21558.08)	(23605.3, 23797.12)	(25424.88, 25577.6)	(27006.36, 27120.88)	(28447.86, 28556.94)	(29826.5, 29922.68)	(31222.98, 31331.76)	(32600.88, 32696.9)
energy	2384.5118141174316	2416.704444885254	3489.143623352051	3233.2312088012695	3174.7378463745113	2819.00308227539	2912.4763641357417	2862.1127929687495	3019.316596984863	3000.3196563720703	3468.2751464843755	3447.900146484375
