	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2854.4673986438647	4298.727748465543	3411.518237102271	5139.659541688737	5849.3521040260375	10346.923913946748	15205.825886675748	19937.528371810913	24741.13283695853	27828.084808034997	26577.64379226879	29907.02812628798
runtime	0.71996	0.4433	0.72006	0.44308	0.3839	0.19202	0.12808	0.096	0.07686	0.0679	0.07686	0.06786
timestamp	(5601.84, 6321.8)	(9623.48, 10066.78)	(14567.96, 15288.02)	(18399.08, 18842.16)	(21657.56, 22041.46)	(23896.5, 24088.52)	(25677.0, 25805.08)	(27220.2, 27316.2)	(28656.16, 28733.02)	(30022.02, 30089.92)	(31430.84, 31507.7)	(32796.04, 32863.9)
energy	2055.102348327637	1905.6260108947754	2947.7973861694336	2732.7364196777344	2694.679527282715	2384.179595947265	2337.0746154785156	2296.803268432617	2281.9241638183594	2267.4323501586914	2614.7298583984375	2597.748388671875
