	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3269.826349418406	4406.160341800101	3965.819914952681	6010.189788965734	6818.530720621681	12175.334896232347	15354.21325613733	20151.61700136398	23271.199577639007	26244.832644621565	25118.036427419225	28289.263325875236
runtime	0.71986	0.54478	0.72082	0.44314	0.38394	0.19192	0.15726	0.11802	0.1067	0.09418	0.10672	0.09422
timestamp	(3962.22, 4682.08)	(8350.36, 8895.14)	(12928.32, 13649.14)	(17314.72, 17757.86)	(20691.34, 21075.28)	(23313.8, 23505.72)	(25168.54, 25325.8)	(26789.1, 26907.12)	(28242.02, 28348.72)	(29633.04, 29727.22)	(31017.22, 31123.94)	(32407.48, 32501.7)
energy	2353.817195892334	2400.3880310058594	3430.3707733154297	3196.02660369873	3141.488021850586	2804.0283279418945	2897.524291992188	2853.952606201172	2979.644393920898	2966.086006164551	3431.16396484375	3411.7304199218747
