	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2567.412619704229	3849.958208939728	3064.7031516525303	4604.188015135072	5231.769954302717	9106.526894849947	13311.312120267954	17539.8584959339	21735.439171796028	24549.45309077216	23408.13168360313	26419.534775708446
runtime	0.7228	0.44468	0.72278	0.4448	0.38542	0.19274	0.12838	0.09622	0.07704	0.06794	0.07704	0.06806
timestamp	(2317.76, 3040.56)	(7262.26, 7706.94)	(11284.0, 12006.78)	(16227.32, 16672.12)	(19722.4, 20107.82)	(22729.7, 22922.44)	(24713.0, 24841.38)	(26398.02, 26494.24)	(27889.38, 27966.42)	(29297.82, 29365.76)	(30664.12, 30741.16)	(32072.36, 32140.42)
energy	1855.7258415222168	1711.9994163513184	2658.127372741699	2457.5313949584956	2419.7145309448238	2106.2303924560547	2050.6875	2025.2222213745117	2009.397880554199	2001.4678115844727	2308.303955078125	2301.5853271484375
