8_no_PLL	16	24	48	72
4702.593829180743	8871.845815373563	13041.754661522475	24433.08466753083	33899.0381158934
4706.062778903693	8855.835361825226	13201.971946678725	24347.142788326793	33574.61058063272
4704.9932456426595	8771.59882844571	13074.151400862069	24385.111672537667	33864.58882524923
4709.471657311273	8844.66061646911	13171.537422839507	24374.78651380325	33504.64990533934
4718.911628286109	8737.147539511494	13057.765115070813	24292.060612563062	34040.662977430555
4710.0795086634935	8852.449010630124	13080.81356095679	24276.391273122197	33888.54603708526
4701.892209716398	8765.15956935037	13064.154263200431	24505.75208450112	33513.54306460889
4702.456362612613	8865.106301229509	13082.584334008488	24307.593101877803	34042.54677854938
4705.675690146788	8862.675508646347	13060.471107219828	24462.0968942685	33671.186014187115
4708.667352099969	8757.617869009135	13034.876931477063	24394.90348234305	33505.3051907592
4721.414252053901	8880.991066617918	13094.037844810957	24390.661128433298	34061.29059968171
4712.3061459505425	8780.318136481425	13081.254630253232	24181.34886053111	33574.76544526457
4728.600004478911	8851.973736872438	13198.701834972993	24563.502837724216	34072.12245611497
4702.916121912081	8771.749161342877	13071.896407404556	24520.395047996077	33713.917673369986
4714.15418259641	8889.184209513547	13074.785397376543	24425.55791059417	33907.760808497296
4708.635046126995	8775.00637411484	13102.891710069445	24438.091686793738	33825.90964988426
4718.727405494984	8821.308906442426	13084.449204318042	24380.671069226457	33889.021610189804
4712.966306594236	8705.477409174877	13082.282925829475	24512.799865996356	33632.82003520447
4710.795251125204	8823.363456037048	13067.95016885391	24279.470400959923	33747.01189848543
4712.9788035549755	8705.853241417795	13069.962866512345	24522.03724950953	33550.70710913535
4715.203262566544	8820.431964542282	13065.856180073302	24397.845760054654	33805.282027633104
4721.026846270987	8734.566824776786	13090.986086998457	24496.377850861827	33560.72361483896
4716.302995111589	8809.457663049056	13176.661361882716	24523.4741758338	33887.32156635803
4720.996912879757	8671.477118932164	13069.904496517087	24433.700493098375	33792.09541980131
4723.931295391776	8826.609126857069	13181.144808545525	24343.037284543163	33448.66980804256
4728.487531832258	8730.357503656096	13094.188548900464	24530.070168631417	34026.44027898341
4706.60535357801	8834.964144601807	13078.360721982759	24386.760899838846	33476.847081096625
4717.790133439547	8722.239527209053	13108.656141493055	24277.143948815865	33868.239701159895
4714.3414836078155	8817.15368051998	13065.995841190732	24520.326622933015	33762.04879195602
4719.948027215886	8806.72661541718	13108.957549672068	24336.879028867712	34034.54062379437
