unit	8_no_PLL	16	24	48	72
minI	3752.90869784289	7195.253725405092	10924.060364619603	21264.563666449652	31393.55977376302
maxI	3785.6339967625418	7350.893373842592	11077.880859375	21596.38644596718	31981.786092122395
avrgI	3766.427191546856	7315.662622828586	11010.713948881763	21441.74662589435	31663.617455694664
minD	1.08	0.539	0.359	0.179	0.119
maxD	1.083	0.54	0.36	0.18	0.121
avrgD	1.0814	0.53962	0.35932000000000003	0.17973999999999996	0.12007999999999999
minE	12170.682907104492	11656.31103515625	11765.213012695312	11482.864379882812	11301.681518554688
maxE	12288.167953491213	11908.447265625	11945.80078125	11649.261474609375	11513.442993164062
avrgE	12219.046154022217	11843.02734375	11869.099617004395	11561.782035827637	11406.470031738281
