unit	8_no_PLL	16	24	48	72
minI	4041.5015773496766	7739.252273919578	11411.15615928108	22793.45367265784	33873.135926293544
maxI	4087.1697129278105	7850.508256392045	11846.9071518528	23153.6698471653	34513.62985079406
avrgI	4061.1912399763432	7775.045808088148	11658.085923750028	22984.43794703648	34136.451437491414
minD	1.103	0.55	0.366	0.183	0.122
maxD	1.105	0.551	0.367	0.184	0.123
avrgD	1.1041400000000001	0.55052	0.36648000000000003	0.18343999999999996	0.1225
minE	13384.726524353027	12781.631469726562	12529.449462890623	12567.352294921873	12397.567749023438
maxE	13533.279418945312	12953.338623046875	13013.717651367188	12726.470947265625	12631.988525390625
avrgE	13452.37112045288	12840.945739746094	12817.25715637207	12648.727340698242	12544.996948242188
