unit	8_no_PLL	16	24	48	72
minI	4407.229123415646	8144.590589735243	12190.473840591756	21837.58770978009	30779.883975074405
maxI	4443.638761278609	8532.456948723591	12526.167199966756	22888.74873408565	32586.669921875
avrgI	4423.545700076247	8322.103749231925	12344.373071447331	22340.017900168048	31587.309882754373
minD	0.142	0.071	0.047	0.026	0.02
maxD	0.143	0.072	0.048	0.027	0.021
avrgD	0.14220999999999998	0.07115999999999997	0.04757999999999999	0.02694000000000001	0.02092999999999999
minE	1877.9754638671873	1736.0229492187498	1718.8568115234377	1756.0272216796875	1932.403564453125
maxE	1906.0363769531248	1830.7342529296873	1800.2471923828127	1853.9886474609377	2052.7496337890625
avrgE	1887.21848487854	1776.5913677215576	1761.9350910186768	1805.452651977539	1983.1735038757324
