unit	16_no_PLL	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
minI	3135.6377774221287	3476.178756656208	4678.672663635127	4244.7466980971585	6462.55615204531	7332.40885832875	12934.206381046764	16468.778038829692	21561.95232460091	24046.559067948998	27112.7749351711	25977.42705956339	29247.580036040275
maxI	3142.1063977252343	3478.766410581527	4681.708659600774	4247.719821338239	6466.546405481757	7335.813689024285	12946.634907876292	16487.02019607046	21584.592960976264	24080.364572853643	27148.031212994112	26016.996935080577	29286.96756164099
avrgI	3139.116778071194	3477.1822262765127	4680.227676321377	4246.294734778965	6464.358296041089	7333.573684536411	12940.288192850763	16476.85833092877	21573.36003965396	24060.801137588016	27130.332987396814	25998.07877685502	29264.567683734065
minD	0.23248	0.2325	0.16336	0.2327	0.14306	0.12404	0.06198	0.04722	0.03546	0.03366	0.0297	0.03362	0.02972
maxD	0.23278	0.23288	0.16384	0.2332	0.14348	0.1244	0.06224	0.0474	0.03564	0.03386	0.02996	0.03386	0.02986
avrgD	0.23263099999999998	0.23263499999999998	0.16352000000000005	0.23291999999999996	0.143299	0.1242	0.062063999999999994	0.047310000000000005	0.03552	0.033732	0.029785999999999997	0.03376	0.029789000000000003
minE	729.4120597839355	808.588981628418	764.4468879699707	1185.7105636596677	1109.612777709961	1091.499366760254	962.1478042602539	933.9569091796874	918.0647964477539	971.999496459961	967.3197326660155	1119.5020751953125	1114.0574951171875
maxE	731.0320472717285	809.6160125732421	766.616497039795	1188.0467147827148	1113.1252212524414	1094.908950805664	966.3580398559569	936.7453079223632	922.6132278442382	977.196029663086	975.2603759765625	1126.4871337890627	1118.6608154296875
avrgE	730.2558536529541	808.9142484664917	765.31081199646	1186.8563529968262	1111.6033218383789	1092.995831680298	963.751203918457	935.4240955352783	919.5428546905517	973.9426975250244	969.7247440338135	1123.4495581054687	1115.855477294922
