unit	8_no_PLL	16	24	48	72
minI	4811.144379711655	8872.09763798689	13064.377152600051	22607.888325606244	29773.611133381473
maxI	4836.359087205091	8917.94761021932	13149.20267388081	22976.174259817362	30296.098425033244
avrgI	4818.221682299599	8886.597818988015	13107.61116601703	22755.89625095396	30014.95336900786
minD	0.03016	0.01534	0.01036	0.00598	0.00466
maxD	0.03038	0.0155	0.0105	0.00608	0.00478
avrgD	0.030257999999999997	0.0154042	0.0104298	0.006027400000000001	0.004725400000000001
minE	435.84503173828125	408.56529235839844	407.29516983032227	407.6300239562989	420.509033203125
maxE	439.5501708984375	413.2550811767578	414.019718170166	417.21536636352533	430.77117919921875
avrgE	437.3692754745483	410.6727813720703	410.12879333496096	411.47524337768556	425.4943920135498
