unit	8_no_PLL	16	24	48	72
minI	4681.698425077297	8866.753376705547	13206.110502544203	23791.331165241747	31985.328311011905
maxI	4727.215834066901	9100.83960134087	13447.376007729388	24743.006779597355	33965.69228753811
avrgI	4701.701346708744	8929.728860086332	13330.789798851914	24271.171193337414	32971.258750499066
minD	0.282	0.141	0.094	0.052	0.041
maxD	0.284	0.142	0.095	0.053	0.042
avrgD	0.28313000000000005	0.14139	0.09422999999999998	0.052469999999999996	0.04107
minE	3974.7619628906245	3759.658813476562	3728.622436523438	3731.5979003906255	3960.0677490234375
maxE	4027.587890624999	3849.655151367187	3808.7768554687505	3865.3564453125	4177.7801513671875
avrgE	3993.5772800445557	3787.697553634643	3768.449535369873	3820.2772521972656	4062.2593688964844
