group	16_no_PLL	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
FFT	0.0179	0.01798	0.01118	0.01798	0.01114	0.00968	0.00494	0.00334	0.00256	0.00214	0.00192	0.00214	0.00192
bubble_sort	0.397	0.397	0.245	0.397	0.245	0.212	0.106	0.071	0.053	0.043	0.038	0.043	0.038
dijkstra	0.03496	0.035	0.02168	0.03506	0.02166	0.01882	0.0095	0.00638	0.00484	0.0039	0.00348	0.0039	0.00348
kalman	0.07636	0.0764	0.0483	0.07654	0.0472	0.0409	0.02056	0.01412	0.01062	0.009	0.00796	0.009	0.00796
mat_mul	0.02286	0.02288	0.0142	0.02294	0.01422	0.01232	0.00624	0.00422	0.00322	0.00262	0.00234	0.00262	0.00234
recursion	0.20592	0.20594	0.12686	0.206	0.12694	0.11012	0.05508	0.03672	0.02762	0.02218	0.01958	0.02216	0.01962
rsa_dec	0.0232	0.02324	0.0144	0.0232	0.0144	0.0125	0.00632	0.00428	0.00326	0.00266	0.00236	0.00264	0.00236
rsa_enc	0.02546	0.0255	0.01582	0.02552	0.01578	0.01372	0.00694	0.0047	0.00358	0.0029	0.0026	0.0029	0.0026
sine	0.21618	0.2163	0.13842	0.21636	0.13334	0.11554	0.05784	0.04004	0.03012	0.02504	0.02212	0.02504	0.02212
