group	16_no_PLL	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
FFT	2792.659752948912	3091.5102424725897	4584.568270775864	3717.5979910221727	5767.9207903673905	6536.4295505558375	11551.93243639271	16099.458299290363	21023.7428045954	24645.84047819599	27529.205664708297	26502.52066982312	29542.302516663996
bubble_sort	2758.409805104705	3100.127119892193	4695.003958759838	3674.126583738302	5622.438065141849	6393.634830595267	11444.820188126474	16789.76538675412	22197.095403131454	27494.316164441283	31012.217723797592	29374.833492477606	33136.36189673737
dijkstra	2708.2212386488595	3049.7986643131603	4617.829571052662	3635.732898112773	5489.217345354522	6194.840572999592	10989.350932796562	16177.09837374569	21145.213559192634	25293.44278875861	28417.624767895642	27189.386612005004	30513.460817143634
kalman	2932.784669681748	3282.162579874071	4594.072751702531	3967.397200929465	6087.1298451907505	6852.693596146617	12361.52310723183	16219.333512852902	21177.604477432327	26011.68237378921	29253.518249081677	27991.130781861357	31515.76876280733
mat_mul	2703.362028489338	3101.5710924975165	4671.10298364279	3698.929065841279	5631.725522886142	6486.275276819796	11665.197863308074	16835.977800001587	21808.83857387699	26799.837587980903	29879.08170949573	28703.197202050593	32093.41568949458
recursion	2429.6235146705194	2780.307692766662	4166.821241906019	3318.0210736155364	5030.777059054146	5718.59546011437	10101.506920152702	14787.98771576132	19510.720111437644	23396.433071249154	26310.75506367773	25131.332532266308	28274.925025953693
rsa_dec	2310.9756199511307	2661.749312660887	3967.8840698767613	3170.7621092345385	4770.349258071303	5435.408304763391	9453.264762908611	13489.90612379347	17576.559949685146	21501.34945945117	24087.80065553787	23030.877873259247	25764.790571141126
rsa_enc	2338.1979151533455	2684.044420794546	4037.9157245212596	3194.1323273918847	4805.110537887722	5457.609385254372	9541.920786622753	13857.304192473486	18050.30779323988	21957.464105916853	24591.92605277417	23547.182792753818	26251.169699290465
sine	2700.507753421652	3048.1208546366843	4529.711979232539	3634.664767846374	5553.8168854713085	6314.184115468776	11314.039798555688	16194.823965058284	21398.794570273218	25755.775373324523	29115.733652438183	27760.187316869105	31290.817035085503
