group	16_no_PLL	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
FFT	0.02072	0.02076	0.0129	0.02076	0.0129	0.01124	0.00572	0.00388	0.003	0.00244	0.0022	0.00244	0.00218
bubble_sort	0.442	0.443	0.273	0.443	0.273	0.236	0.118	0.079	0.059	0.048	0.042	0.048	0.042
dijkstra	0.0405	0.04054	0.02506	0.04056	0.0251	0.02178	0.01096	0.00738	0.00556	0.0045	0.00398	0.0045	0.00398
kalman	0.0785	0.07858	0.05156	0.07862	0.04854	0.04206	0.02112	0.01502	0.01134	0.0096	0.0085	0.00964	0.00852
mat_mul	0.0232	0.02324	0.01442	0.0237	0.01442	0.01252	0.00634	0.00428	0.00328	0.00266	0.00238	0.00266	0.00238
recursion	0.20588	0.20594	0.1269	0.20612	0.12694	0.11008	0.05516	0.03676	0.0276	0.02218	0.01962	0.02214	0.01958
rsa_dec	0.02484	0.0249	0.0154	0.02492	0.01542	0.0134	0.00678	0.00458	0.00352	0.00284	0.00254	0.00284	0.00252
rsa_enc	0.02718	0.0272	0.01686	0.02724	0.01686	0.01464	0.00738	0.00498	0.0038	0.00308	0.00274	0.00308	0.00274
sine	0.23276	0.23284	0.14846	0.23286	0.14352	0.12452	0.06222	0.04296	0.03238	0.02682	0.0237	0.02682	0.02372
