group	16_no_PLL	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
FFT	3025.9180796240466	3366.3161678435413	4663.502988739335	4063.97658926409	6187.711134130887	7020.188474843225	12484.505243532578	16028.418173080781	20692.56821772985	23073.28835910795	25737.91139406335	24819.179009109917	27697.228078476088
bubble_sort	3259.959134867976	3603.8308053472474	4618.499242026159	4372.553556609401	6709.928324327057	7619.262200012451	13668.547404958448	16311.630358977893	21447.461271939213	23638.60263775031	26753.779558035043	25501.648314305472	28819.74587073693
dijkstra	3170.3716794444567	3502.8075202921736	4631.4890365495485	4218.323277203203	6433.938507892758	7305.023737659462	13065.177931053291	16075.947658808422	20921.765870121613	23506.39333329293	26381.299840860418	25367.63703412756	28429.36341444009
kalman	3168.9753445774795	3503.5301912626746	4596.671495323916	4198.435795724983	6483.598860371236	7368.848096033495	13207.15300380953	16152.334571863856	21086.43429849059	23304.565982718763	26187.38940722405	25148.883091805415	28255.759140793547
mat_mul	3129.2566587447714	3472.5645014635293	4626.4312246434265	4196.639932240463	6416.371238521139	7283.052296754085	12979.745325804593	16011.901655518976	20793.403213978207	22822.552188605936	25566.306384541644	24572.865495159407	27523.362608118798
recursion	2820.7354731105233	3163.461934888716	4338.067310273127	3824.3883569997433	5851.3059613117275	6634.15224084936	11804.572821220143	15149.977690940497	19842.158081014106	22261.29831983237	25076.486268231594	24015.013033538708	27015.25134589912
rsa_dec	2645.6565406638915	2989.0336038317996	4275.796236760477	3611.3500462238676	5453.747675249869	6175.055846029389	10798.899789920586	14590.829424472095	18922.255729896846	21793.617511707474	24390.50441560916	23443.092405810567	26241.562587109907
rsa_enc	2734.213258076831	3075.7079923180013	4337.594706668712	3722.2784166365286	5632.862367952624	6377.817603921651	11192.593465023405	14865.616639788148	19308.43067545308	21903.879338176343	24545.24702526716	23586.78277938397	26392.399952794203
sine	3210.8766048709276	3549.077148883799	4713.991003806663	4305.031812908581	6600.981750143314	7491.102929352031	13440.629954884516	16615.194165641944	21749.83038728747	23316.90749577294	26286.511284957734	25159.435119401816	28322.58708570894
