group	16_no_PLL	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
FFT	45.96621265411377	53.23452167510986	49.218498420715335	76.27143035888672	70.80503929138183	69.77080101013183	60.950423583984374	59.535286331176756	58.88727470397949	58.48584434509277	58.329172897338864	67.20130200195314	66.78132714843751
bubble_sort	1047.434139251709	1200.6829261779785	1114.1748428344727	1720.3329849243164	1603.8079833984375	1581.677627563476	1392.2513580322263	1363.0865478515625	1343.4494018554688	1338.475227355957	1331.7890167236328	1536.973388671875	1530.0406494140625
dijkstra	90.87083225250244	104.95990142822265	96.79002437591552	150.65958984375	139.30755500793458	137.06357460021974	119.44661613464355	116.27962509155273	114.80052268981933	113.92569900512696	113.57320770263672	130.8433571777344	130.35452514648438
kalman	248.04005851745606	278.62500228881834	291.6593730926514	403.82626373291015	379.8320608520508	373.07312164306643	330.5315858459473	353.0442226409912	347.9545680999756	378.73372032165526	376.9127492523193	435.1718186035156	432.99689257812514
mat_mul	57.394561004638675	65.47475872039794	61.827467346191405	94.450400390625	88.17049209594727	86.91199676513672	76.84771270751953	75.34931625366211	74.31149185180664	77.27194381713868	77.02413825988769	88.80763256835941	88.51564721679686
recursion	440.0169874827067	511.36289087931317	471.4403330485026	733.4346061706543	679.6324653625488	669.6556777954102	582.1027694702149	567.096508026123	560.6489181518555	556.4948204040527	554.6401618957519	639.46486328125	636.7340063476563
rsa_dec	50.683247566223145	59.43071231842041	54.641336631774905	85.01749671936035	78.59348007202148	77.2998875427246	66.8748550415039	65.2189345550537	64.33467796325684	63.936955490112304	63.76519844055176	73.38794311523436	73.14032006835937
rsa_enc	56.28315029144287	65.84878826141357	60.62211723327637	94.6098550415039	87.51617980957032	86.10880165100097	74.76777786254883	72.95501770019531	72.02858665466309	71.5726057434082	71.32521675109864	81.98669262695311	81.78060888671875
sine	553.7134771347046	633.5918970108032	600.9476661682129	912.1246032714844	850.2053318023682	837.9526863098145	738.1577625274658	735.1337928771973	725.619624710083	734.4336902618409	732.1309867858887	843.3619421386718	841.212498779297
