group	16_no_PLL	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
FFT	3018.4802486591584	3359.157945508042	4736.188966230026	4084.7902839330504	6182.910444458195	7012.200554415726	12349.527275094646	16304.475463088998	21017.73160174796	23126.697909343882	25820.071723989942	24940.529250921925	27824.588989269207
bubble_sort	3290.6001516144693	3633.6979289620604	4805.309059083924	4445.803856068955	6727.059097264513	7635.720720830953	13624.777712483507	16985.645513424926	22271.293048814183	24925.402448476983	28067.476677777962	26882.10367505016	30233.446790320653
dijkstra	3186.9958580777484	3519.60616590663	4681.295196635113	4302.699491814946	6465.632479020399	7327.035678223815	13002.801927506589	16155.30956373958	21039.439277525515	23506.249531655678	26361.920604671748	25403.064109736584	28450.183046261183
kalman	3124.411139876516	3461.7328568379653	4651.542444739405	4235.5202274428875	6465.092767856233	7335.589429390965	12946.657821508714	16200.876487888685	21147.018455396978	23881.894030263476	26833.643901353666	25802.22564362216	28985.95683786195
mat_mul	3145.64085080865	3488.69772837219	4658.087125103262	4255.972128916927	6437.713462777757	7301.112666536215	12944.974413241249	16026.742447329383	20805.82665742269	22627.916069805688	25338.28127756809	24389.12144182247	27304.046147464927
recursion	2823.888987522044	3166.883656697582	4398.400174179288	3856.5646202453904	5844.97034307058	6628.6128562584345	11660.583770104564	15348.0816746621	20084.242035762283	23084.643298308954	26015.588402109377	24940.077535917888	28047.08359040472
rsa_dec	2615.296860308028	2959.5765043936685	4189.618749959259	3592.2004772306323	5373.581692730915	6082.79058551623	10599.339072683337	14216.471921685832	18445.707745959593	21525.752618507217	24101.055341986535	23201.834258100796	25952.423072950925
rsa_enc	2722.7622857612105	3062.2958982816194	4253.064863195864	3734.632937382691	5590.469180718556	6327.580047802923	11063.585391235156	14477.91333924087	18819.714742744112	21906.0477771642	24518.575352192736	23605.59948052985	26391.37524288849
sine	3298.9070759575143	3638.3077916529974	4788.991728674603	4457.291906049179	6795.9749450265035	7707.578438738221	13663.040979723426	16898.7795846139	22127.640077018637	23477.774266275537	26464.798642133635	25366.39642202283	28553.57402271944
