group	16_no_PLL	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
pointer_chase	0.30305466666666664	0.3030233333333333	0.20529666666666666	0.3031473333333333	0.18663133333333332	0.16176333333333334	0.08087666666666668	0.059343999999999994	0.04454533333333333	0.03892933333333334	0.03438533333333334	0.03893400000000001	0.034379999999999994
sine	0.216084	0.21611799999999998	0.138168	0.216167	0.13308099999999995	0.11539500000000003	0.057691000000000006	0.039971	0.030017000000000005	0.024952	0.022046999999999997	0.024956	0.022044
