	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3568.38914474694	4852.688739615967	4370.014607641178	6589.319841799152	7470.506534530361	13285.434028840342	17168.584716088837	22469.14190743069	24323.112624946025	27393.633029262102	26266.65375705186	29571.440239427593
runtime	0.54336	0.38184	0.54398	0.33454	0.2899	0.14488	0.11034	0.08286	0.07454	0.06572	0.07458	0.06586
timestamp	(4565.16, 5108.52)	(7981.82, 8363.66)	(11768.06, 12312.04)	(15088.68, 15423.22)	(17813.08, 18102.98)	(19866.66, 20011.54)	(21464.64, 21574.98)	(22877.1, 22959.96)	(24193.04, 24267.58)	(25453.96, 25519.68)	(26730.88, 26805.46)	(27991.52, 28057.38)
energy	1938.9199256896973	1852.950668334961	2852.640655517578	2645.2692718505855	2598.839813232422	2309.7524185180664	2273.2579650878906	2234.1517181396484	2175.653778076172	2160.3714752197266	2507.477807617187	2492.8960693359377
