	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2804.561180718372	4160.899358510336	3370.723335418671	5094.881767824324	5791.269926825584	10214.450681646495	14696.377808888481	19344.89194245127	23566.643945102034	26606.880991082442	25382.789653793818	28658.107516357995
runtime	0.50456	0.32282	0.5051	0.31078	0.26946	0.13478	0.09314	0.0699	0.058	0.0513	0.05816	0.05124
timestamp	(4326.06, 4830.62)	(7886.88, 8209.7)	(11273.34, 11778.44)	(14809.96, 15120.74)	(17487.28, 17756.74)	(19728.36, 19863.14)	(21347.68, 21440.82)	(22810.24, 22880.14)	(24142.06, 24200.06)	(25432.72, 25484.02)	(26703.42, 26761.58)	(27995.34, 28046.58)
energy	1415.0693893432617	1343.2215309143066	2043.0628280639648	1900.064826965332	1872.618713378906	1652.0443954467776	1642.5847549438477	1622.6495361328125	1640.2384185791016	1637.9195938110352	1889.6166992187502	1879.605029296875
