	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2738.6708177994415	4107.8945807765	3283.3370343095685	4952.412702326619	5629.753676778671	9889.567015044451	14501.198940311098	19061.752591409444	23654.366317483113	26696.765322645173	25468.397370346574	28747.06411080966
runtime	0.50496	0.31078	0.50482	0.31114	0.2692	0.13484	0.08976	0.0673	0.05394	0.0476	0.05394	0.04756
timestamp	(2250.84, 2755.8)	(5981.9, 6292.68)	(9124.44, 9629.26)	(12855.82, 13166.96)	(15574.38, 15843.58)	(17950.02, 18084.86)	(19607.12, 19696.88)	(21072.76, 21140.06)	(22399.14, 22453.08)	(23668.8, 23716.4)	(24906.28, 24960.22)	(26174.82, 26222.38)
energy	1382.9192161560059	1276.6514778137207	1988.9930419921875	1849.0724258422854	1818.635627746582	1600.2110595703123	1561.953140258789	1539.4271392822266	1531.0998229980469	1524.9192352294924	1758.4196533203126	1750.0292724609376
