	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3005.7407028182524	4505.997806785572	3571.8588607822544	5425.0548600413895	6166.099360281414	10941.211296356976	16118.424970109505	21130.100692708285	26088.58410423324	29276.6409364509	27736.418870181882	31317.06908050832
runtime	0.50476	0.31066	0.50482	0.31072	0.26938	0.13462	0.08974	0.06742	0.05408	0.04766	0.05404	0.04758
timestamp	(4668.88, 5173.64)	(7812.32, 8122.98)	(11542.58, 12047.4)	(14497.38, 14808.1)	(17048.92, 17318.3)	(18885.98, 19020.6)	(20418.86, 20508.6)	(21780.56, 21847.98)	(23070.04, 23124.12)	(24307.82, 24355.48)	(25577.4, 25631.44)	(26813.6, 26861.18)
energy	1517.177677154541	1399.8332786560056	2163.774948120117	2022.8076553344724	1993.2286148071287	1767.4870376586912	1735.7609481811523	1709.5096664428709	1693.04475402832	1674.3896484375	1918.561376953125	1907.2846679687498
