	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3711.7117297849513	4793.478332688869	4554.38197248766	6889.936102873629	7811.8376141442095	13882.896601400635	16880.88140180034	22104.535191552768	23903.933287908327	26942.14102596588	25815.42199200923	29056.760166468244
runtime	0.50512	0.38206	0.5054	0.31092	0.26958	0.13454	0.11036	0.08278	0.08066	0.0713	0.0808	0.0712
timestamp	(5534.64, 6039.76)	(8862.28, 9244.34)	(12482.9, 12988.3)	(15630.6, 15941.52)	(18224.8, 18494.38)	(20196.26, 20330.8)	(21770.52, 21880.88)	(23177.08, 23259.86)	(24496.0, 24576.66)	(25768.92, 25840.22)	(27057.6, 27138.4)	(28330.72, 28401.92)
energy	1874.8598289489746	1831.3963317871094	2762.141578674316	2570.662719726562	2527.098220825195	2241.3658905029292	2235.5688858032227	2195.776107788086	2313.7095108032227	2305.1695861816406	2669.9342041015625	2648.1168945312497
