	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3484.8593184459514	4625.104948329273	4228.674059776576	6439.714014843441	7303.94406782028	13100.754795113953	16193.74492350405	21220.89005173176	23674.384936510007	26689.11368433413	25524.47737824568	28741.682752417186
runtime	0.54346	0.42938	0.54452	0.33488	0.2902	0.1449	0.12394	0.09296	0.0909	0.08038	0.09086	0.08024
timestamp	(3922.1, 4465.56)	(7452.9, 7882.28)	(11124.24, 11668.76)	(14654.56, 14989.44)	(17423.44, 17713.64)	(19622.36, 19767.26)	(21241.5, 21365.44)	(22684.42, 22777.38)	(24002.48, 24093.38)	(25274.3, 25354.68)	(26540.32, 26631.18)	(27812.0, 27892.24)
energy	1893.881645202637	1985.927562713623	2763.117118835449	2587.837715148926	2543.5254821777344	2277.959243774414	2408.46329498291	2367.2327270507812	2582.4019088745113	2574.3251495361324	2968.517138671875	2951.9777587890626
