	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3660.3109745441934	4551.751351137774	4449.083570767373	6800.314897980864	7711.051824300378	13858.341912219026	15890.206726577948	20828.02546641509	23154.336530876397	26081.593505261688	24952.88299660975	28094.468985455893
runtime	0.5049	0.45344	0.5057	0.31076	0.26954	0.13466	0.13086	0.09812	0.09708	0.08578	0.09724	0.08574
timestamp	(4930.1, 5435.0)	(8309.3, 8762.74)	(11877.58, 12383.28)	(15220.28, 15531.04)	(17855.82, 18125.36)	(19962.24, 20096.9)	(21540.18, 21671.04)	(22979.62, 23077.74)	(24299.46, 24396.54)	(25583.42, 25669.2)	(26860.94, 26958.18)	(28145.84, 28231.58)
energy	1848.0910110473633	2063.946132659912	2699.881874084473	2535.91902923584	2494.1242904663086	2239.397186279297	2495.2709426879883	2452.375030517578	2697.3875885009766	2684.7349090576167	3105.8154785156253	3083.289306640625
